#                <userDataType codeMap="center=0,mid-east=1,north=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lambda_BI_fin_v23_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.Lambda_BI_fin_v23_seqs	gammaShape.Lambda_BI_fin_v23_seqs	freqParameter.Lambda_BI_fin_v23_seqs.1	freqParameter.Lambda_BI_fin_v23_seqs.2	freqParameter.Lambda_BI_fin_v23_seqs.3	freqParameter.Lambda_BI_fin_v23_seqs.4	rateAC.Lambda_BI_fin_v23_seqs	rateAG.Lambda_BI_fin_v23_seqs	rateAT.Lambda_BI_fin_v23_seqs	rateCG.Lambda_BI_fin_v23_seqs	rateGT.Lambda_BI_fin_v23_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	BICEPSPopSize	
92520000	-47505.95936612324	-47089.68475493896	-416.27461118428533	-46880.168664393845	0.7013501850690548	0	1	1	1	1	0	1	0	0	0	0.6766886558185979	0.2604793627940586	0.13858757093595506	0.17395302885069563	0.12246474801736643	2.0385648105915806	0.6529674195428112	1.026520548383903	2.076023144678657	0.10131808812619059	2.005967831206546	0.0	0.2604793627940586	0.13858757093595506	0.17395302885069563	0.12246474801736643	0.0	0.6529674195428112	0.0	0.0	0.0	4.516923694249966E-4	0.004357712989426367	0.29909049563198953	0.17956134444850672	0.19675756992230597	0.3245905899971987	0.10572594917054508	0.28237181408057976	0.019255197522121324	0.023932296571694496	0.1648704267749017	-396.6944266411639	59.06599612114036	41.16034567124456	33.46596889500503	7.894991081811855	4.532345042989183	1.3171105805285852	1.0305951375252635	0.6341620611098422	0.2399693954946955	0.09050824211179306	19	18	18	18	18	18	18	18	18	18	5.5769034644243245	
92880000	-47543.55388106688	-47081.03938747121	-462.5144935956682	-46868.77381515877	0.8337221324149854	1	1	1	1	0	0	1	0	0	0	0.34175468300563716	0.9218636402494652	0.4402044028502637	0.5238819530329782	0.8568779068630759	1.0810708761876366	1.1289426928982618	1.4120420819960986	1.7989627588631707	0.537989584487304	1.352124293022433	0.34175468300563716	0.9218636402494652	0.4402044028502637	0.5238819530329782	0.0	0.0	1.1289426928982618	0.0	0.0	0.0	4.245252192228191E-4	0.03858237629923663	0.2971703933647367	0.17792893771066898	0.19663370714107026	0.32826696178352505	0.0721386348713143	0.29302221516963173	0.027031958535322555	0.06386904374053239	0.18040679739957238	-438.63076567227046	56.58069406127564	40.32775803296456	17.136520058052017	7.338406767358073	7.887894788065745	3.391604164367733	1.7843172440230308	0.4755491559544291	0.3090810364543509	0.2718438000238745	19	18	18	18	18	18	18	18	18	18	9.540158726605897	
93240000	-47530.40217985258	-47087.25755687878	-443.14462297379697	-46879.40073143713	0.9402263136614909	1	1	1	1	0	0	1	0	1	0	0.15845119698807958	1.5850165053467127	0.6846365502034952	2.2988449880823527	0.34142725025653825	0.8844624526817763	3.043857267211622	0.27731821766316767	0.37888553550279286	0.4745735064102202	1.4761541505319158	0.15845119698807958	1.5850165053467127	0.6846365502034952	2.2988449880823527	0.0	0.0	3.043857267211622	0.0	0.37888553550279286	0.0	3.913207215432007E-4	0.11348248827553661	0.2988489332630093	0.18052870496069368	0.191942236191165	0.328680125585133	0.07916723308078083	0.22932477385980565	0.022445971489000318	0.050748609600444645	0.18495143822204632	-414.8694522489984	60.116670387131066	113.74772756382784	23.13050406469672	7.281666687777132	2.6696790170453006	0.9653291419584906	0.8829253387916856	0.5623288867477185	0.2641636368909257	0.35350882465274786	19	18	18	18	18	18	18	18	18	18	18.077998901983296	
93600000	-47484.15676908166	-47087.61137644208	-396.54539263957537	-46887.01118141172	0.6572832776979334	0	1	1	1	1	0	1	0	0	0	0.3766323252494157	1.193058753194639	0.9386900241801064	2.4639401742301708	0.1625752918778573	0.08934200119460568	3.2123221284072665	0.5002781795590432	1.516487561531399	0.7041750059329072	1.876369121982078	0.0	1.193058753194639	0.9386900241801064	2.4639401742301708	0.1625752918778573	0.0	3.2123221284072665	0.0	0.0	0.0	4.676232692714767E-4	0.07662380740814055	0.299164470186332	0.1774413248081019	0.19732336575663845	0.32607083924892866	0.05029842546137515	0.26070805171249634	0.023111540612547977	0.028085080811748105	0.17492648233432367	-374.095318225447	54.024621412575975	74.81297339545323	37.2970501078757	9.463044539684338	4.846584803272482	1.338644330763301	0.6717827734653038	0.2665786623545752	0.294899363247608	0.10458493230319517	19	18	18	18	18	18	18	18	18	18	4.570481619146504	
93960000	-47507.2677866982	-47084.40903786327	-422.8587488349322	-46883.01825573994	0.7046184084236702	0	1	1	1	0	0	1	0	0	1	3.1474143881621592	0.6773973570583812	0.3557998307640892	0.7009365946934765	0.924981768898792	1.2056051398136107	2.4286837294275343	0.21859844200801173	0.2911407240332601	1.2897778343691901	2.191432933593204	0.0	0.6773973570583812	0.3557998307640892	0.7009365946934765	0.0	0.0	2.4286837294275343	0.0	0.0	1.2897778343691901	4.923795370336321E-4	0.04710590505689795	0.2973687325993898	0.17898789491653933	0.1951142328292335	0.3285291396548385	0.0891223784776142	0.27769367720133326	0.02648709126644954	0.04769507674747584	0.13122772115579606	-398.89107834808453	61.45270013705571	48.218439589558685	27.01386076388598	10.262761025151073	5.211483513896297	3.685968301031727	1.571680338161826	0.31033444049169306	0.21296880741975932	0.08404644560520713	19	18	18	18	18	18	18	18	18	18	5.11021222077702	
94320000	-47523.62450685299	-47139.87628539018	-383.7482214628079	-46920.9547684961	0.7671916613816623	0	1	1	1	0	0	1	0	0	0	0.7841916641825083	0.5323659969082206	0.6653745704862016	0.7261725385254669	0.492887544263782	0.5306560513627412	0.7098762244952794	0.40112373057649814	2.4876567054198353	0.9240876913674282	1.7389177457956064	0.0	0.5323659969082206	0.6653745704862016	0.7261725385254669	0.0	0.0	0.7098762244952794	0.0	0.0	0.0	4.235373314388336E-4	0.024887020095048947	0.29326059917949	0.18029241416271902	0.19925371461398372	0.3271932720438083	0.06689867236251504	0.23968234853796777	0.02772407436548351	0.033641314768205706	0.1412051881598163	-360.59135183068656	111.69940806654235	53.10726293102376	11.400314658417074	9.854647725391118	2.323035736010096	0.9242286153335671	0.5322816730500706	0.3704892856882282	0.19812723881308833	0.3776670307651184	19	18	18	18	18	18	18	18	18	18	13.229896363453195	
94680000	-47532.67217214315	-47106.30846617545	-426.363705967704	-46901.290122184626	0.7408818254203885	0	1	1	1	1	0	1	0	0	0	0.6527492301085087	1.687208547393446	0.8474294068694616	1.4398506513346578	0.5321282335533447	1.8630837459730354	3.441047054240872	1.8052383174627136	0.19659458936153032	2.3756703417396263	1.6310765092839112	0.0	1.687208547393446	0.8474294068694616	1.4398506513346578	0.5321282335533447	0.0	3.441047054240872	0.0	0.0	0.0	4.859673509646433E-4	0.028478031301087753	0.29955001694639793	0.1825731132478116	0.19397391223141772	0.3239029575743739	0.10648786606609316	0.2759328640303781	0.0385640510278101	0.03196637251281584	0.1540558471256992	-395.1239483382951	64.20227599371623	35.203141387166305	18.21946858978198	5.09942512869335	4.785274778927519	2.509393329648672	0.9914509672160196	0.30662583407522304	0.5631582840997995	0.16380926408193594	19	18	18	18	18	18	18	18	18	18	14.089240666836416	
95040000	-47537.94863714235	-47109.819606722	-428.129030420347	-46910.396240120586	0.7940781298520594	0	1	0	1	0	1	1	0	0	1	0.4477487436367334	0.2988156646035578	0.005114710551749517	0.874112291209125	0.3207931449569224	0.18805926657030464	1.264974579344437	0.9279218606890368	0.14265189874873765	2.8084281979009367	3.3091839469745077	0.0	0.2988156646035578	0.0	0.874112291209125	0.0	0.18805926657030464	1.264974579344437	0.0	0.0	2.8084281979009367	3.6124626375331635E-4	0.09636493924016787	0.29868486468494176	0.18085396690185437	0.19490535750372673	0.325555810909478	0.06285829125069813	0.23895445781500163	0.04521304563328809	0.039366908270234376	0.18541205513411146	-407.1431913505507	79.6712247913333	79.55825992280381	20.219231963033696	12.284892662233931	2.901732409857069	1.2284205518715237	0.9376858542866546	0.8151261176296568	0.3048887148645127	0.11749693149430358	19	18	18	18	18	18	18	18	18	18	5.679373463635064	
95400000	-47535.373711030836	-47126.03987411235	-409.3338369184849	-46912.73178069532	0.6850085158316213	1	1	1	1	0	1	0	0	0	0	0.7764020435014505	1.456429213545241	0.9830029346015134	1.5323859143538565	1.3409919651915667	0.740370943733938	0.41865258606528755	0.03125103870861869	0.7904412997518936	0.7427369198621288	1.1573647296093355	0.7764020435014505	1.456429213545241	0.9830029346015134	1.5323859143538565	0.0	0.740370943733938	0.0	0.0	0.0	0.0	4.3042467622684297E-4	0.04231097225106325	0.29950083450914283	0.17866748632188353	0.19546049438486623	0.32637118478410837	0.09170390072017796	0.24467943629979974	0.03626569314454803	0.045383101774292105	0.19256794426442594	-385.8808682925636	53.2713990957066	57.917993867910866	20.470490724449874	14.91096827770939	3.6904617641525492	2.090839571549031	0.6652801284841646	0.5988199073673275	0.13008560882041528	0.09840260629395639	19	18	18	18	18	18	18	18	18	18	9.23630220818985	
95760000	-47493.670008080335	-47118.721010906185	-374.9489971741507	-46906.819386262345	0.6222318986337667	0	1	1	1	0	0	1	0	0	0	0.36717251987159605	1.3060516708728995	0.4224579518316237	0.658056399445876	1.7955345402973149	0.6118537108069801	1.4338801697853916	1.246295941154803	1.0530988792688964	0.08250668070976364	1.6260123933924366	0.0	1.3060516708728995	0.4224579518316237	0.658056399445876	0.0	0.0	1.4338801697853916	0.0	0.0	0.0	5.011526869137717E-4	0.09679798831229251	0.29974794015151274	0.17894268438562758	0.19751564083445952	0.3237937346284011	0.07243683017044221	0.26170895772488334	0.03264043583553597	0.025130751901119703	0.2226534174690608	-355.54637608900975	54.14394014990644	26.51978745384694	22.44078636646648	9.080158739594347	3.014877516567857	2.008875770272085	0.574150819929646	0.6019793941813932	0.1606033152933907	0.05351024414020175	19	18	18	18	18	18	18	18	18	18	2.995689843681158	
96120000	-47520.413991235706	-47108.397865459	-412.0161257767062	-46894.85186332747	0.6822003242565198	0	1	1	1	0	1	1	1	0	1	0.38579254652208195	1.3440313449702466	0.9120225482362384	1.4486951056348738	0.3486538988564639	0.19588728280325168	2.1389758139525874	0.7622676422602445	1.0879915428431663	0.6162500629398243	2.1221016041000613	0.0	1.3440313449702466	0.9120225482362384	1.4486951056348738	0.0	0.19588728280325168	2.1389758139525874	0.7622676422602445	0.0	0.6162500629398243	4.685406205972446E-4	0.03278655466445701	0.29664700388100906	0.17675983624825822	0.19597486330006975	0.3306182965706639	0.09256937919506288	0.2583466469775622	0.01733911851170398	0.03801638798006275	0.16031352419820644	-392.04532285442644	65.68185471240463	33.585764095250205	23.51764478949688	8.485241246744932	9.365522306755233	2.288160680018422	0.7003494174611177	0.19861833732066186	0.1622823113897908	0.12332800979532425	19	18	18	18	18	18	18	18	18	18	0.8449482687513254	
96480000	-47498.23562327951	-47102.38637608286	-395.8492471966485	-46900.17822879059	0.9175039103011609	0	1	1	1	0	1	1	0	0	1	1.5996848132797257	0.8163430672664255	0.881740091432675	0.7672387275521213	1.7097444824902375	1.0994399098909118	0.6083548759444621	0.5575364582561155	0.4960359470373418	0.10814045452835705	1.5522277720820326	0.0	0.8163430672664255	0.881740091432675	0.7672387275521213	0.0	1.0994399098909118	0.6083548759444621	0.0	0.0	0.10814045452835705	4.3032609630426683E-4	0.041803788534379875	0.2963215773062765	0.17677125046594566	0.19637059011582547	0.33053658211195336	0.06990670808181428	0.23320986360187487	0.027795499382377135	0.0444426506932072	0.189993486903101	-369.44433297829886	75.01494953964041	43.12804483521739	45.57519951453312	9.323969166793116	2.7411700805965826	0.45480340246385376	0.4612620480019126	0.42841799981661255	0.48806289042820084	0.18058122359076575	19	18	18	18	18	18	18	18	18	18	16.621303160702958	
96840000	-47507.37840027004	-47107.536146709586	-399.84225356045835	-46894.43171011346	0.7636481941990798	1	1	1	1	0	0	1	0	0	0	0.24110603598037586	0.5203556443603783	0.24349825360812583	0.427673813642902	0.8526800729216638	0.9833121269981762	0.2685731401285286	0.43383547047783505	0.7831087487102019	0.1531839716917369	0.8484623334954785	0.24110603598037586	0.5203556443603783	0.24349825360812583	0.427673813642902	0.0	0.0	0.2685731401285286	0.0	0.0	0.0	4.1496161142816676E-4	0.007641977870016771	0.29707577277127134	0.1810857239292307	0.19377143562988067	0.32806706766961835	0.06214145885782781	0.2216154799282632	0.02476850702862506	0.03454300319197077	0.14093957558417972	-380.653728945843	61.33373422246732	45.737771197236604	20.72389266033108	10.158928092853882	4.330238702426636	2.678841506632939	0.625963161700757	0.38498953673951314	0.1117856088562534	0.19513546591151135	19	18	18	18	18	18	18	18	18	18	13.15519392149723	
97200000	-47479.10168973685	-47091.24987925153	-387.85181048531854	-46886.71703792637	0.6560426372588946	1	1	1	1	1	0	1	0	1	0	0.02150988983293265	0.7000304709101646	1.1989638224933101	1.2892014046986362	1.132571523223349	0.4001360096029022	1.1593782497433929	2.391874951880586	0.011840989651604005	0.30798308473417396	1.3223257829086854	0.02150988983293265	0.7000304709101646	1.1989638224933101	1.2892014046986362	1.132571523223349	0.0	1.1593782497433929	0.0	0.011840989651604005	0.0	4.493540676664029E-4	0.06786576662269309	0.29600731193121893	0.17963309711290332	0.19430443181390603	0.33005515914197264	0.0756000373061862	0.23932220740138002	0.030860470522536012	0.05892347915590364	0.17038372454006323	-363.8962777901392	69.313300655439	32.14425304367705	33.982518810468804	7.45348001438763	2.7309787704300565	1.8680500861247435	0.8698515268654616	0.3024671529272209	0.22252725434723405	0.09109126324523498	19	18	18	18	18	18	18	18	18	18	5.573630316387612	
97560000	-47462.663373664946	-47087.95552168758	-374.70785197736376	-46885.44384995052	0.6306514408440298	0	1	1	1	0	0	1	0	0	0	1.2897097110157925	0.26563696200407433	0.36131079701671104	0.28518598307116616	0.9590879095003053	0.3944248234705696	1.592566886510547	0.10052285459679652	0.5771580920286337	0.19701483392190097	2.5501705821759213	0.0	0.26563696200407433	0.36131079701671104	0.28518598307116616	0.0	0.0	1.592566886510547	0.0	0.0	0.0	4.834090745047242E-4	0.08455677404949555	0.29939497956754324	0.1784708914066208	0.19614513908608644	0.3259889899397504	0.07148905643228828	0.2556822976470338	0.01618774303513525	0.035935762928939706	0.13651283761796454	-351.9337566347666	86.41728769066862	33.33865899403275	21.352433399698263	4.373851000669795	3.9976960224941176	2.296361470416341	0.5972948854309201	0.4324000608015578	0.1694043087539173	0.08565701101475655	19	18	18	18	18	18	18	18	18	18	19.95460157440397	
97920000	-47517.112477576484	-47104.72631205999	-412.38616551649164	-46902.23275661923	0.6617152297825031	0	1	1	1	1	0	1	0	0	0	0.035982062463671825	1.0783357175163322	0.5865802246770578	1.2708298422981654	1.0456933871684322	0.14274787711633674	0.5451856840831312	0.1999478757692515	0.373517634123178	1.4484671704923973	1.139723252818417	0.0	1.0783357175163322	0.5865802246770578	1.2708298422981654	1.0456933871684322	0.0	0.5451856840831312	0.0	0.0	0.0	4.5766033269489397E-4	0.05541950202200946	0.30149511548670305	0.17706068155773608	0.19340029099566164	0.32804391195990007	0.07036774624113262	0.3036180589115227	0.02557775843043806	0.0271501785774745	0.20086881927009004	-390.4182754563553	57.962868990928804	43.58329969756357	12.038971869479226	7.7065574821834915	3.5148631739552405	2.3289273295441406	1.0950458568940704	0.8756030364904689	0.4106806130495427	0.07088569924722643	19	18	18	18	18	18	18	18	18	18	13.319567562343162	
98280000	-47449.54346492983	-47132.93370747407	-316.6097574557649	-46926.78178533804	0.6278159744256959	0	1	1	1	0	0	1	0	1	0	0.2877348270403235	0.4349106834666592	0.34735461424622643	0.4145254666892385	2.438684202555232	1.7666055145317654	1.9628480153232615	0.06758235353417924	0.945268525134549	1.153833914855825	3.618374198404246	0.0	0.4349106834666592	0.34735461424622643	0.4145254666892385	0.0	0.0	1.9628480153232615	0.0	0.945268525134549	0.0	5.307160936598246E-4	0.08298000510590657	0.295539674381428	0.17910904065716504	0.19820942618196313	0.3271418587794448	0.06481572754779272	0.2923391771727399	0.02828613627245714	0.06903746804033149	0.18287577185941187	-291.20458887693496	38.93165003828959	85.39866189538522	9.824909488259655	11.613344758295327	2.061144097056597	0.9123430175106433	0.33202940433649075	0.11940197380867675	0.1759101409153975	0.11654143564097132	19	18	18	18	18	18	18	18	18	18	8.774991649500382	
98640000	-47555.48802631635	-47114.721530318195	-440.76649599815613	-46905.77179089242	0.8195210415547053	1	1	1	1	0	0	0	0	0	1	0.7018814316805969	0.8818539809139441	0.38405012370131675	1.219083710454756	1.204012651483682	1.4232204243044282	3.725901589246364	0.3707728088107205	0.5348531895213786	2.5842151974372713	1.669540991976117	0.7018814316805969	0.8818539809139441	0.38405012370131675	1.219083710454756	0.0	0.0	0.0	0.0	0.0	2.5842151974372713	4.0987819178440294E-4	0.04065273041497249	0.3006300851732428	0.1765615330857067	0.1980170605412181	0.3247913211998334	0.08415807650579249	0.2833671812792761	0.03733616139510219	0.04661320803970877	0.15672502030079435	-416.20568352010577	53.306888458204895	53.6441137828431	24.194289343243067	11.280621175289328	6.649894701304205	3.090097795543535	0.9097889249392261	0.5587070319454964	0.3705455404284532	0.09842261808439895	19	18	18	18	18	18	18	18	18	18	3.196863247755651	
99000000	-47542.13455277414	-47118.132060071686	-424.0024927024578	-46910.25805604254	0.6732749239936341	1	1	1	1	1	1	1	0	0	1	0.21979296125142572	2.465080927763716	1.1748990411129545	0.9483003639282779	0.41697366455412893	0.527976416712366	1.1954273417354457	0.9060542700199647	0.18526064120147945	1.253715573485263	1.5109436681417245	0.21979296125142572	2.465080927763716	1.1748990411129545	0.9483003639282779	0.41697366455412893	0.527976416712366	1.1954273417354457	0.0	0.0	1.253715573485263	4.2893102757642266E-4	0.049289535838540635	0.2998455481521208	0.17382262310196148	0.19521054513354463	0.33112128361237414	0.07397531399230951	0.26259348589842973	0.01725561496185217	0.04960022489836467	0.15767496722276847	-394.9990226361818	48.48863374154093	47.945553427697405	21.39142264667759	6.8389819970987284	5.042010025284063	2.7468380099099723	1.8381966865996653	1.0524328645830705	0.28636910262700205	0.06107024551457207	19	18	18	18	18	18	18	18	18	18	13.45588425623675	
99360000	-47492.773968749374	-47093.381446612075	-399.3925221372984	-46881.50802922234	0.7051635065201386	1	1	1	1	1	0	1	1	1	0	0.7618944467165099	3.4823112770770517	1.2750927416664817	2.826913860802659	1.3852340226418425	1.1417677863032676	0.0664290219389631	0.3194572502038998	0.5758760621162512	0.4077018250431958	0.8412515743639176	0.7618944467165099	3.4823112770770517	1.2750927416664817	2.826913860802659	1.3852340226418425	0.0	0.0664290219389631	0.3194572502038998	0.5758760621162512	0.0	4.3524421222399727E-4	0.051676380588020786	0.30040589961518904	0.1788599764290999	0.19529142218748294	0.32544270176822904	0.06186156016663156	0.21101776687150925	0.020295768703797623	0.051592127424516826	0.1456418873119188	-373.6829827944661	55.54544213287003	94.56644988278468	30.40102870797083	15.327050743559806	8.947249350265869	1.2528837172789729	0.5165569388084069	0.27259948600463707	0.2548659560626645	0.10182476503900714	19	18	18	18	18	18	18	18	18	18	2.5936200611094558	
99720000	-47543.31891472842	-47132.73654942003	-410.58236530839554	-46929.087163754186	0.7797757455040414	0	1	1	1	1	0	0	0	0	1	0.04675250803164348	0.4525504030583287	0.3415865918917115	0.7737269668764819	0.9574483489357807	0.2944227040100497	0.9229003343672916	2.514963540626359	0.8337427115964103	0.04082982932529129	1.4313228048191429	0.0	0.4525504030583287	0.3415865918917115	0.7737269668764819	0.9574483489357807	0.0	0.0	0.0	0.0	0.04082982932529129	4.5809050204809345E-4	0.10305353039662625	0.30381030288038674	0.17348219512734925	0.19408725608500213	0.32862024590726174	0.06526920394773511	0.26652543805107043	0.025719400334580162	0.03758692414330897	0.15858889698083262	-393.1053827966164	71.48918856605653	31.711995941102646	21.071989335798357	11.730000136429009	4.313174897749299	1.4654371573558347	0.7333985314506567	0.4566211027936636	0.16960896408879617	0.10542149867952523	19	18	18	18	18	18	18	18	18	18	2.8606237809718125	
100080000	-47477.28600575178	-47123.23363634964	-354.05236940214104	-46919.66711373486	0.7020621029551608	0	1	1	1	1	0	1	0	0	0	0.6319923889905601	1.0774580841966024	0.45601299322244015	0.6296417590638225	0.8331116852297131	0.4954304621450209	0.2109806143891276	2.5091627407605284	2.142020062791961	0.3437686252989509	1.6381053728143393	0.0	1.0774580841966024	0.45601299322244015	0.6296417590638225	0.8331116852297131	0.0	0.2109806143891276	0.0	0.0	0.0	5.05857833867139E-4	0.05854526802750628	0.29694962817134496	0.18198540437897587	0.19175371935211993	0.329311248097559	0.09654002698794309	0.21858411885338497	0.03303993554367863	0.025368954381871832	0.1692562412510205	-333.29490169929375	40.772661882390544	55.40330582930811	31.430902995259	9.969019035439223	5.58325078612164	0.920924725849148	0.4547316614447256	0.29257671374919536	0.125742078037759	0.08836386911538495	19	18	18	18	18	18	18	18	18	18	4.023288596883798	
100440000	-47490.31977361416	-47110.23300848018	-380.08676513398234	-46906.00544425435	0.7063656755019354	0	1	1	1	1	0	0	0	0	1	0.6059165100340376	0.7960860550784747	0.20627584565240906	0.7498471120905107	1.07564729921985	0.7860776530459246	0.49733160871975	0.6296368641293831	5.087119648546314	1.786018455787871	2.1674884424631418	0.0	0.7960860550784747	0.20627584565240906	0.7498471120905107	1.07564729921985	0.0	0.0	0.0	0.0	1.786018455787871	4.49643398362573E-4	0.04148200180889849	0.2922456543866424	0.18185197899654934	0.19955785647132296	0.3263445101454851	0.07831360460482373	0.2701172583567801	0.029561796451063303	0.032486909649659286	0.14445542977218695	-357.97792307476846	44.7511422521735	34.981720932502185	25.471183589839704	16.090778819266475	6.580024360134491	1.0035838270705537	0.5157726125345984	0.5383069224214956	0.30090421200722645	0.08366564784936481	19	18	18	18	18	18	18	18	18	18	1.9956598605827762	
100800000	-47503.50718204064	-47112.36463176295	-391.14255027768854	-46904.974541592324	0.6935308816516971	0	1	1	1	1	0	0	0	1	1	0.021104499209535835	0.9558330588891918	0.43863116655656376	1.0725804952096853	0.8998930470519738	0.5775197121164932	2.4108586148568576	2.122187261466569	0.1474377984371366	0.9738652798251931	1.9802033801572663	0.0	0.9558330588891918	0.43863116655656376	1.0725804952096853	0.8998930470519738	0.0	0.0	0.0	0.1474377984371366	0.9738652798251931	5.04185741358769E-4	0.03298573628047746	0.30202014589514387	0.17414868342954454	0.19716462575607802	0.3266665449192334	0.07240854281905311	0.22417330356641374	0.03457453468646341	0.016076874068166457	0.17551125839447934	-370.37879961607723	44.3361616927706	49.07179735183674	30.858858736827504	7.90303671842409	3.4667227654568524	1.2854001388406249	0.480826834905716	0.4876422264199463	0.18464933789357516	0.09747099094810345	19	18	18	18	18	18	18	18	18	18	2.891366508772253	
101160000	-47467.59308777583	-47110.37593144324	-357.2171563325925	-46896.088266308536	0.669268355315861	0	1	1	1	1	0	0	0	0	0	0.59162651268473	1.4245556737938627	0.56963520684456	1.1880906321540106	2.9282360805477463	0.3355834136605493	2.0909194123718926	0.5866399474992526	0.07597099377784074	0.5172274068276387	1.7707104687246003	0.0	1.4245556737938627	0.56963520684456	1.1880906321540106	2.9282360805477463	0.0	0.0	0.0	0.0	0.0	4.3338618455352276E-4	0.008063844728326422	0.295764093895964	0.17863512106763696	0.1981596176668018	0.3274411673695971	0.07716168632491958	0.26684225675235906	0.02346562693934667	0.04293208727546476	0.16219723364368718	-331.9272754819229	56.738603400469174	41.69587347536555	25.885267737702367	5.959168112762954	2.3314368817831195	0.7608006093439279	0.3604236510622321	0.27425651409551743	0.2038405500557995	0.07546907759276486	19	18	18	18	18	18	18	18	18	18	12.071598201826388	
101520000	-47532.24081944726	-47102.177822302314	-430.0629971449429	-46886.96797862214	0.7072981953117505	0	1	1	1	0	0	1	0	0	0	1.0294579927299572	0.42461439326313105	0.32222448000762227	0.5939456686463939	0.8653675585211646	0.4735356219824918	1.5623374163848678	4.728841081718167	0.10594324921910933	1.4903831911641152	1.7683751601624769	0.0	0.42461439326313105	0.32222448000762227	0.5939456686463939	0.0	0.0	1.5623374163848678	0.0	0.0	0.0	4.330522058506718E-4	0.013026059143506977	0.296196296974925	0.18093840125468788	0.19459011644527296	0.3282751853251141	0.10794567952875127	0.2885298889235453	0.03019656398593395	0.03757074968634391	0.20010776292740198	-408.6889891251567	69.6653678757529	29.991845162858617	20.008795505657968	8.246941158390038	6.502823689430547	1.3380362691335066	1.7843510034237622	0.8119163069694239	0.2695384432685853	0.09851363004673175	19	18	18	18	18	18	18	18	18	18	1.683628129566848	
101880000	-47500.70335014901	-47097.398282506576	-403.3050676424317	-46885.038517649955	0.6836050371635739	1	1	1	1	1	0	1	0	1	1	0.3774340040884164	2.057344612933275	0.8472580141955686	1.392515097739185	0.16840656682403726	1.21047659195425	0.958190769979245	1.848090593786263	0.4091703127157662	0.0385248927363066	1.1904287327383638	0.3774340040884164	2.057344612933275	0.8472580141955686	1.392515097739185	0.16840656682403726	0.0	0.958190769979245	0.0	0.4091703127157662	0.0385248927363066	5.228765402514942E-4	0.07127865453228625	0.30117313173337207	0.18022916395130073	0.19113550236802027	0.3274622019473071	0.09028734614590411	0.22637425152839663	0.03180832928823252	0.046570227798409046	0.1716969096536313	-374.125879837482	46.121244153258914	37.35726944901784	24.064353313312814	9.731483442205063	5.683144720728627	2.404548704299787	0.5956526056007894	0.422699498269202	0.14013322006826753	0.09447700329173753	19	18	18	18	18	18	18	18	18	18	12.577554009880297	
