#                <userDataType codeMap="center=0,north=1,north-east=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG1_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG1_BI_fin_v2_seqs	rateAC.SubG1_BI_fin_v2_seqs	rateAG.SubG1_BI_fin_v2_seqs	rateAT.SubG1_BI_fin_v2_seqs	rateCG.SubG1_BI_fin_v2_seqs	rateGT.SubG1_BI_fin_v2_seqs	freqParameter.SubG1_BI_fin_v2_seqs.1	freqParameter.SubG1_BI_fin_v2_seqs.2	freqParameter.SubG1_BI_fin_v2_seqs.3	freqParameter.SubG1_BI_fin_v2_seqs.4	gammaShape.SubG1_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
288900000	-42751.216573237405	-42648.776003200415	-102.44057003699147	-42525.15951854534	0.6040799562010333	1	1	1	1	1	0	1	0	0	0	0.8567253243679684	2.060609619650879	0.6213077385758446	0.3538131880752705	2.2750840078344168	0.10627241015946658	0.5603832218843239	0.9389344191243497	1.0424782208441836	0.22763165227504945	3.539078541617306	0.8567253243679684	2.060609619650879	0.6213077385758446	0.3538131880752705	2.2750840078344168	0.0	0.5603832218843239	0.0	0.0	0.0	6.015651337574633E-4	0.06314506686293274	0.2640225936883386	0.045248989413202406	0.02613061220394564	0.19704819467623685	0.2967129801658521	0.17978086029737578	0.20029875225277582	0.323207407283996	0.0013382631569601202	-83.32399733387928	0.7597890503994941	1.4940985058949152	10.057508986457972	2.9245844050109175	3.777654943894605	8.66847459239181	2.8118133148279147	4.0546718588748085	6.61475190514601	2.27401812316334	1.6500197556411735	0.9657786754807138	1.2614869034137914	1.14765665671275	0.610458450298481	1.1960169660807793	0.5191120321514116	0.86973700912414	0.39956406636172087	0.14634399640872747	0.04367483189229	0.05250039409496664	0.03528712441904936	0.04029059935098544	0.04707133128645303	0.05237723419930188	0.014463030662500683	0.1933736143179423	0.0944247634067677	0.03694396822219036	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.7923976320523939	
289800000	-42776.84111675815	-42636.436284036055	-140.40483272209354	-42529.01054181532	0.6488177977082211	1	1	1	0	0	0	1	0	1	0	4.0301732237455745	2.356991358282477	0.8651007026050048	0.9270262368558895	1.438640147780718	0.3064508544255656	0.1651066025061832	1.155721492799056	2.938907137366834	2.6139761072476895	1.3344232477392735	4.0301732237455745	2.356991358282477	0.8651007026050048	0.0	0.0	0.0	0.1651066025061832	0.0	2.938907137366834	0.0	5.605917121855956E-4	0.059920268355479055	0.2563072352269015	0.024207995304748712	0.0953437893413237	0.26931117805744753	0.2969859450415145	0.18593506559355383	0.19416626413175997	0.3229127252331717	0.12356454457689596	-113.76983066755253	0.9581539554227015	2.24499837351428	2.1287852179757585	8.53380232023145	3.657648164438787	2.4153200220097086	19.927560475877097	4.746216539468363	2.746558347099252	4.433851226888975	0.6906493389110326	2.0435922709861982	1.0930451990286991	0.8006024969825613	0.5432636779061046	0.6735255472921488	0.9510912905208753	0.4055759844358766	0.5335668042360964	0.25649270463638085	0.23012385852346404	0.07991754324752405	0.15170669130666978	0.07178200344431629	0.13820581089413544	0.3744044196882601	0.11777077675578661	0.161569981313552	0.14177050846561268	0.056110195013578654	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.3463010836203428	
290700000	-42778.65308818877	-42650.78781755761	-127.86527063115648	-42543.25172131827	0.5964968164851487	1	1	1	0	1	0	0	0	1	0	1.7546032096309854	2.620051045163614	2.4941299297475226	2.8869327851244484	0.8113340915398335	1.381587646583824	0.7678188064540336	8.011621222594444	2.8288017657100215	3.0269398679095043	1.723960216908857	1.7546032096309854	2.620051045163614	2.4941299297475226	0.0	0.8113340915398335	0.0	0.0	0.0	2.8288017657100215	0.0	6.007354098860919E-4	0.06214849913792609	0.25406402845410175	0.01690516841162668	0.030796393896106465	0.22527231263231695	0.2989028724656825	0.1794998453009074	0.2008957924426403	0.3207014897907699	0.0707951551644279	-90.0948839386894	2.2757939595952923	1.165644844646673	2.4466591953511094	5.323547794561125	4.173442907468208	5.380631041431493	4.557169245503211	6.6905311110612535	4.369861530716952	2.243617386549719	1.0835879233291723	1.366321430419547	0.4552584289731998	0.4634572576888005	0.40482924977415635	0.2988667973643332	0.3468429740702707	0.4691712534659176	0.705992964229444	0.8143490091233967	0.3809196745736415	0.679506253669709	0.22533929135710926	0.09798342268952073	0.05220916159565899	0.05999520918770671	0.06506239264554942	0.038991483163057936	0.10945544777109552	0.07688933998592971	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4.233762240360974	
291600000	-42770.59161660115	-42643.075639301365	-127.51597729978724	-42526.491551377054	0.6576185201172796	1	1	1	1	1	0	0	0	1	1	2.104083055740295	0.8065500798993153	0.0766719301926919	1.1269816073240575	0.9228586011366992	1.9042663204302488	3.64619004185775	1.1676143039435105	0.6918090779884613	2.382594055800647	2.6658855377519113	2.104083055740295	0.8065500798993153	0.0766719301926919	1.1269816073240575	0.9228586011366992	0.0	0.0	0.0	0.6918090779884613	2.382594055800647	6.342209652160131E-4	0.07577816715601524	0.32533482154825333	0.024579323052025728	0.028094437842793994	0.14642140058979886	0.29837767158933964	0.1831413918878786	0.19664329999271726	0.3218376365300646	0.03569638412346554	-102.44015483992958	0.969187175382744	0.643676895684422	6.523725499935626	6.127840975639274	12.48705251934108	3.0269135186345775	3.0318059082012843	6.444933425120473	3.0347216924088114	4.827145584947064	2.4709291983845656	1.307857905590767	0.8299800641755699	3.0283237609244584	0.9663031580381923	2.420300078894329	0.43816766199355095	0.30637989020438033	0.4140827031903519	0.4449004181877661	0.5588952662344033	0.13910540958850562	0.34512428352706465	0.1457818579126438	0.04232602491427833	0.04317018056314871	0.09689530261549734	0.06026522276152477	0.07167647318017252	0.0663643692194086	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.40936173992390396	
292500000	-42734.43553701268	-42616.872736975805	-117.56280003687101	-42523.6185940806	0.6287767081677779	1	1	1	1	0	0	0	0	1	0	1.7955358630775724	1.1201549060877478	0.9123957231324653	0.8519334436651549	0.8385708508934818	0.8735498539949562	3.1081758715081467	0.18306875432677022	0.826847182136812	0.689266238434303	1.5320102651118597	1.7955358630775724	1.1201549060877478	0.9123957231324653	0.8519334436651549	0.0	0.0	0.0	0.0	0.826847182136812	0.0	6.10864395249064E-4	0.02836712119560376	0.30363342239102303	0.02453029079867128	0.053851257479857216	0.25496618149620026	0.30436384955516116	0.18066674639282929	0.1934902191473598	0.32147918490464983	0.070518371056471	-98.10685447213386	0.9500559951301225	1.5048154837674739	9.6482741772516	6.104742136077511	4.140299102132138	3.598866254263921	2.835879423129791	8.873482393008207	5.809621529382047	6.300729799027644	4.367836416509923	1.2534111648948822	0.730259136538765	0.46863566524710365	0.6495011074881015	0.5861398447863724	0.6136389432319406	0.6152631419895602	0.14654245050001974	0.26980021669230503	0.22701964501189006	0.2474761766863072	0.20398586789545511	0.09422392471996012	0.10242455154477524	0.1283140926352774	0.06540979921138478	0.06523877015692132	0.03943384468036121	0.14939902371964103	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.9751665875433592	
293400000	-42762.615198552674	-42636.29326950965	-126.32192904302212	-42518.24117219531	0.6869787657605185	1	1	1	1	0	0	0	0	1	1	1.9359900021970888	4.479961850909435	1.1592122123373378	0.554269809598157	0.1550855699747711	0.8534441564055124	0.1096036166869954	0.7388168746032815	0.2512079181346997	0.3149690142911285	1.9208913229557267	1.9359900021970888	4.479961850909435	1.1592122123373378	0.554269809598157	0.0	0.0	0.0	0.0	0.2512079181346997	0.3149690142911285	6.214128208975621E-4	0.03153210542299952	0.2888906471401943	0.021442914520814906	0.01873829771110712	0.14151237199876732	0.2982200183104012	0.18029529475594316	0.19503059131397096	0.3264540956196846	0.09474022696228093	-107.06493482520425	0.9318895043246912	1.1743795910465147	3.1322292922814845	2.2120020036608015	3.3223889752308193	2.05763361445934	1.3559864689452257	10.390189496381668	8.694731780651349	3.6461046793713803	2.551346751020162	3.176634404526244	0.8268567549418151	1.6562249007257928	0.9633995230441333	1.2667684838126836	0.7566306206746772	0.5521562658402863	0.3989806421402987	0.18980439046208958	0.13897832204773491	0.37432012781711527	0.29629064608408523	0.12275434672108768	0.15195480826356425	0.15515140409029388	0.14560936538315414	0.2209414587187941	0.23017579354086454	0.040465067038478054	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.549242663350014	
294300000	-42768.956707275036	-42647.044392461175	-121.91231481386416	-42519.86031171486	0.5860176722448207	1	1	0	1	0	0	0	1	0	1	0.5295313674120203	1.1758310029461652	0.03286608719185315	0.3773098402322622	0.16174914060741716	0.9269845672705426	0.18132318465810934	0.1703917701241056	0.844723733095922	1.410912910340068	3.4560460110613636	0.5295313674120203	1.1758310029461652	0.0	0.3773098402322622	0.0	0.0	0.0	0.1703917701241056	0.0	1.410912910340068	6.21645915322753E-4	0.05863228074085367	0.25364444177622975	0.028896148775807096	0.02149268377370489	0.1705046103791155	0.29667620180324517	0.18290676694372546	0.19926175789402736	0.32115527335900196	0.1636819411523496	-107.4625553379932	0.7156296466829819	2.8900045297582935	3.592418686126131	3.053103767494986	1.6852355311959115	2.136882023336586	9.691202847251027	9.996629603200235	2.9318245540077084	1.9285807166577884	1.6433204103376804	2.9811339759548274	2.3741276544611987	2.3540218566533895	1.939657112855065	2.4271179735792447	2.0047949131948606	1.0484756036570253	0.23230453546736426	0.14294656052702231	0.17185144811243902	0.1602087591044911	0.13353878330543073	0.06863828085833282	0.17362832315278393	0.08697089395184973	0.2685783984985165	0.05445468334875668	0.10477477722956538	0.037766562931614726	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.0184259469315828	
295200000	-42770.02701109128	-42653.99209375612	-116.0349173351625	-42536.079848092035	0.6007592650737594	1	1	1	1	1	0	0	0	1	0	0.42049631271352206	1.9900250328300224	0.3069497259897199	0.028583890452750563	0.7713111115108642	0.24477942914985704	0.3008505515571644	1.1949258663123568	0.4846483072144209	0.21572750818942127	2.0441129868204233	0.42049631271352206	1.9900250328300224	0.3069497259897199	0.028583890452750563	0.7713111115108642	0.0	0.0	0.0	0.4846483072144209	0.0	5.054396492589001E-4	0.052927646102886	0.28341695988840915	0.05456246519571887	0.035730591507159015	0.14462187852966812	0.29977517722526265	0.18305933328027063	0.1938953350079723	0.32327015448649454	0.05491598138499987	-98.54986673904564	1.3396489739773954	2.974126239548691	2.425683075988607	3.478862552659865	1.734353578315109	0.8612705391971054	4.250573473329147	4.058760946531191	5.896184746362318	9.420992723958696	2.852494002483929	2.911563165865565	0.5112417426491765	0.42740362245221714	0.21384392362679597	0.2283808235418688	0.5221940105300652	0.5318906386949693	0.5057741405332985	0.3008245974448369	0.2052528962281968	0.3192661631497263	0.18277411848930958	0.09888671243347676	0.06665268274291059	0.08880544397979688	0.19548589321279453	0.2512215510093028	0.0877258529661031	0.05180705384246005	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.254939427700239	
296100000	-42764.8933845066	-42648.969349039224	-115.92403546737751	-42528.385225861784	0.628223383414157	1	1	1	0	1	0	0	0	1	0	0.4262963427971797	1.6893401436074027	0.19546084661848184	0.23236885337234298	0.47454285612858393	0.08519877796362789	0.12677924885455366	0.41235580703043123	1.129944939033804	1.0532626787433244	2.231508937455039	0.4262963427971797	1.6893401436074027	0.19546084661848184	0.0	0.47454285612858393	0.0	0.0	0.0	1.129944939033804	0.0	5.52690640910249E-4	0.04263097059559265	0.32642123735483736	0.027921065500218993	0.023145299296451857	0.17435422742876128	0.3007434905209357	0.17836933889948703	0.19965974007109275	0.32122743050848485	0.16475415189662776	-101.77138020387872	0.6352465612819336	2.4865591910371547	5.923717966247479	5.587977884182899	10.727007490745276	5.858169334712564	15.63448204372405	2.7875709630261123	11.184255411581864	2.0484814344062605	2.193571129738356	0.9400836310143629	0.7779235633279638	0.3332247480303846	0.6160244167583657	0.600925350834601	0.26632285473390777	0.18804186240139126	0.42064003865860056	1.014292748703826	0.5179321505534468	0.3351815610246357	0.7772045581245464	0.24437321754743854	0.044630759905532544	0.07153394052228514	0.06313219977259492	0.12804942784436932	0.10408219997004349	0.08497563483715634	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.1054094419078573	
297000000	-42791.55741583661	-42643.30145777554	-148.25595806106864	-42524.77069435301	0.7052804378274464	1	1	1	0	1	0	0	0	1	0	0.6239333347465337	0.5585238768495042	0.08620431757487865	0.6334581384084834	0.31487987676061086	0.20752492597039404	3.984733986669341	0.4063211527387932	1.63379638241499	0.6854674096816258	1.5676171173227569	0.6239333347465337	0.5585238768495042	0.08620431757487865	0.0	0.31487987676061086	0.0	0.0	0.0	1.63379638241499	0.0	6.014267065610921E-4	0.056900969966748205	0.20070031299093416	0.029769955345420443	0.03775571347279063	0.1366168031300511	0.30339258875979486	0.1823404405422741	0.19767618595603773	0.3165907847418938	0.2106914249003211	-131.15585065737002	0.8257955165029635	2.82593814264168	2.274002656188676	4.155715865871755	1.9196087658369874	2.1102285725217733	2.567480242226034	2.6206234217237063	5.545466109027131	3.788556148834988	3.3706726927582498	3.3837457224299112	3.3199384254714293	1.3051835530270097	1.1350448039879606	0.2338591217239483	1.6881558861398707	0.7929252548831695	0.9715103198081585	0.9965439488590249	1.8364138317084482	0.6799277125228295	0.46277865559392445	0.14582526418570743	0.05821424226654077	0.11257921007302654	0.07432638810559253	0.10809910671550958	0.04885331067533063	0.07198448879431511	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.0011148043971836	
297900000	-42795.80244643105	-42651.92122781821	-143.88121861283946	-42526.99800013125	0.5744037668365383	1	1	1	0	1	0	0	0	1	0	1.4576565019701666	3.4678029224517197	0.6060550562602325	0.845139621144465	1.2661225648524523	0.27749090976966106	1.2555125656025319	0.423762785132709	0.9297175504247838	2.8316695485227195	3.28456980978091	1.4576565019701666	3.4678029224517197	0.6060550562602325	0.0	1.2661225648524523	0.0	0.0	0.0	0.9297175504247838	0.0	5.930141023812626E-4	0.04552227670565656	0.42380278766913587	0.01899171345941771	0.04789224658527512	0.21469034297902254	0.29923721899261924	0.1863849537939256	0.19009034163215302	0.3242874855813024	0.1462734101617298	-117.2379980512544	2.5774411163669786	3.951657674319254	3.286611855324037	3.9306437352055084	2.791984604287984	2.0593060039225346	9.72379624610136	2.7006591308172956	5.42775194671206	5.975994991396612	3.8196085232935855	1.0182442428303968	0.6694272734976493	1.4611280538311666	0.59820972550592	2.3448198902928747	0.6621321160435444	0.7134800883644878	0.6139823671501814	0.4504266925026585	0.3118831132774114	0.3319716381966686	0.5349887563160932	0.0972401723967799	0.33563614027312394	0.1313283922926874	0.22459474074944594	0.16155724128879068	0.05928434016947081	0.03168530917650843	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5.310161064753722	
298800000	-42792.788942303385	-42638.33160792027	-154.45733438311086	-42524.31507116165	0.7395269349604877	1	1	1	1	0	0	0	0	0	0	0.524175643845807	1.1101455335267056	0.21799616023171856	0.2750441111818017	0.04286732646230281	0.6014429861888213	0.31513681313356195	0.922351254601157	2.483193366014441	0.5282106835017913	1.482022620172301	0.524175643845807	1.1101455335267056	0.21799616023171856	0.2750441111818017	0.0	0.0	0.0	0.0	0.0	0.0	4.897405353007723E-4	0.0812889167181689	0.35801598918513866	0.039232275429798465	0.05282017362427185	0.22324925571821097	0.29771324259176096	0.18007404834975302	0.1959973323145415	0.32621537674394474	0.015882997097891326	-137.6019262261421	1.1457330445758145	4.698656065725723	2.177653221599602	7.774873081435139	3.783600271354304	7.4486067701236935	3.9949055479640476	4.054721422447565	3.3631971259443345	1.955741308615625	2.3127929592862766	1.0772418349672057	0.25074771598950596	0.48892968954234794	0.6086796287990406	1.244207432963036	2.927931091237804	0.8106333533658513	0.573815525199825	0.9964838471696248	1.0472723027572346	0.19693871535647992	0.12918857524283614	0.8928306597386442	0.4584333671927085	0.13480835509952538	0.3603512315546991	0.18143989678570335	0.11500477380591904	0.11725022004039305	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.3770767570647657	
299700000	-42750.32604720676	-42640.55044662604	-109.77560058072096	-42521.93861510759	0.6333223597108011	1	1	1	0	0	0	1	0	1	0	0.5768657963118261	0.9529734632880382	0.8495527499853324	0.797189258810808	0.15722798798712123	0.22084685772781637	0.10318242373827453	0.3872729902379252	0.3858293443400885	4.0204190812369935	2.39324194602575	0.5768657963118261	0.9529734632880382	0.8495527499853324	0.0	0.0	0.0	0.10318242373827453	0.0	0.3858293443400885	0.0	6.530456629725836E-4	0.06094623607771345	0.21798510569089843	0.018518809881541278	0.018862608119692783	0.22504887150187133	0.2998061289754415	0.1816007373421162	0.19226699267689015	0.32632614100555224	0.06703339702243435	-91.69695146423936	0.774261941772354	1.9235917195101855	2.11192498618643	8.846662615894923	8.609157245363185	2.10723310481053	3.8645971507502006	3.4441900500164815	3.661183724915512	2.2072109198542185	3.800092704637383	0.9074328618507119	2.446322284803472	0.727267845304785	0.5681309125163725	0.33438958291688964	0.22297208028533044	0.9680988755908284	0.616984607939783	0.57564142990815	0.3112197921583006	0.29388327725634233	0.283823193808199	0.12140847053251651	0.033925062359175494	0.09796851710900674	0.03632274102391524	0.07316411083664935	0.11116445462721479	0.04548147990504681	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.5781571251073947	
300600000	-42745.38315835825	-42640.02457466389	-105.35858369435672	-42530.472504956764	0.6628442518788854	1	1	1	1	1	0	0	0	1	0	2.5182609786922505	1.367303230150536	1.5139723350055327	0.4543064267025882	2.8015121629288426	0.2829787561438521	0.3314356350741552	0.884895253436334	0.9699717414969299	0.7009387425616961	2.7772214928588985	2.5182609786922505	1.367303230150536	1.5139723350055327	0.4543064267025882	2.8015121629288426	0.0	0.0	0.0	0.9699717414969299	0.0	7.433066350401395E-4	0.08891488448260541	0.3644198641221966	0.0364285997869551	0.040069068171547685	0.15675032187335064	0.297719062157573	0.18216738626606724	0.19712568581952303	0.3229878657568364	0.10038101341495728	-82.72899635545252	1.6483182917904213	1.5230055031433103	1.843864776642778	1.5624907193420314	2.840998470334892	1.0937928847580374	2.226942555157765	2.5932806024812027	1.335971245368213	1.4779979006802513	9.486806415782468	5.152748449866807	1.5196000694515446	0.5302390377764872	1.8787098058904597	0.8031207037314742	1.0078246515602034	0.5422146413655968	0.3023143777523232	0.3286045996164671	0.28424178001783024	0.09738968854212354	0.13696935953542247	0.04839788548404932	0.06120845998116338	0.044362508797497854	0.06049580326869421	0.0481341386824021	0.19710805357849379	0.1228262356940783	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.9566156559004528	
301500000	-42746.63303288129	-42622.78723406806	-123.84579881323103	-42520.35343884869	0.6495841950599907	1	1	1	1	0	0	0	0	0	0	0.8650578249468824	0.5519957832349841	0.25979529848373245	1.5281125126722623	0.3693259149252433	0.6647237510201526	0.27849253140103475	0.06002299692083818	0.6255391031793381	4.0909055067973235	1.7266447930564919	0.8650578249468824	0.5519957832349841	0.25979529848373245	1.5281125126722623	0.0	0.0	0.0	0.0	0.0	0.0	5.886240359882979E-4	0.07116597758356628	0.2743114103025418	0.031275293356967104	0.08787154234921547	0.1884610557679028	0.29790820352027564	0.17939916160744826	0.19864541163400862	0.3240472232382672	0.10892511000329057	-102.3935828756885	1.3039969088988768	2.4950245564791143	5.205506641705725	4.073447101443335	3.1092869344860214	10.96133713056499	8.329893979061504	5.601589380270058	1.495398005634588	3.324159826407004	1.7130325297590316	0.7829359093993071	0.7152317502963963	0.5032462581722325	0.7913998458642929	0.373356729520323	0.25787926159319025	0.24285850474449994	0.19493405869725525	0.8878972965786277	0.7948533907455692	0.15574801251284554	0.1861770574997517	0.22732615286772198	0.19226941595329305	0.15908668537870116	0.12187034185541666	0.08928404464038926	0.10874992686304394	0.1284256410708392	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3.7906955738220147	
302400000	-42757.30503971902	-42623.8291363967	-133.4759033223242	-42519.821724187685	0.5979735851691859	1	1	1	0	1	0	1	1	1	1	1.5711350218619256	1.1024582566488874	0.4882461334641946	0.19914555553313906	0.8603696427799871	0.7083801443378936	0.6470667155148679	0.1592577120199335	2.6839324701330836	3.055679561620466	2.638690283038678	1.5711350218619256	1.1024582566488874	0.4882461334641946	0.0	0.8603696427799871	0.0	0.6470667155148679	0.1592577120199335	2.6839324701330836	3.055679561620466	6.394737018008545E-4	0.06926597441331638	0.3374769378178207	0.018058570687604244	0.06731776844571365	0.16932099420383387	0.2968050381170393	0.1803238106943837	0.19798434584518854	0.3248868053433882	0.20510429638749272	-104.45714827101418	1.5459875785355068	2.619557684504193	5.1645460802559136	2.2107241487437572	4.910852193511118	3.7519647524359687	4.14517830195895	4.579809699373084	7.480532427343407	3.052969889893912	3.3867157631368556	1.2004265857569552	0.3388176362169335	2.2644942513504045	0.7301989980482415	0.9557347155610149	0.31404415433035227	0.46546032140159765	0.5514262296366862	0.28242074285715174	0.3405915056174382	0.5336528642410003	0.3320639977255589	0.19718976232273297	0.1283342843218213	0.11215093338449157	0.06214791570909146	0.09773844112709903	0.07878676665708773	0.020832371575725	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5.169564002555802	
303300000	-42780.61487450949	-42648.10108624586	-132.51378826363694	-42527.537652539555	0.6135403276844679	1	1	1	0	1	0	0	0	1	1	1.0578552286683474	1.8365100856665666	1.3938423111770017	0.18999064812214614	0.752926981148176	1.340629322397806	1.084532721915178	0.7425816449874806	0.32501996627209695	2.4724329392173265	4.315958381364597	1.0578552286683474	1.8365100856665666	1.3938423111770017	0.0	0.752926981148176	0.0	0.0	0.0	0.32501996627209695	2.4724329392173265	5.933141807163892E-4	0.0515540833454978	0.32779390427418764	0.02047986755435856	0.012756938626053219	0.19984814271735699	0.2978549415028089	0.18063679504787628	0.19751212503506074	0.3239961384142538	0.044236156333690935	-111.94641257117391	0.8197109072611465	3.663052023320012	6.00150138039939	1.6602465742525054	1.9194811382658377	6.480711166400555	16.247595470787736	4.937711541634928	4.267161430424322	1.9936246100738282	2.6290157169966446	1.660275163157231	2.2770436014507283	0.6989259869526195	1.617478282326952	1.3136373704311	0.2213926446569506	0.3933041574425061	0.39057948601221976	0.2619763613303645	0.4743725947705415	0.17689314899195654	0.1262442415836843	0.0924994280785256	0.22153515923807993	0.06663010295081644	0.1151962203507175	0.15430322830557333	0.1422302468286886	0.03019102223540276	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.0971274479388942	
