#                <userDataType codeMap="center=0,mid-east=1,north=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lambda_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.Lambda_BI_fin_v2_seqs	gammaShape.Lambda_BI_fin_v2_seqs	freqParameter.Lambda_BI_fin_v2_seqs.1	freqParameter.Lambda_BI_fin_v2_seqs.2	freqParameter.Lambda_BI_fin_v2_seqs.3	freqParameter.Lambda_BI_fin_v2_seqs.4	rateAC.Lambda_BI_fin_v2_seqs	rateAG.Lambda_BI_fin_v2_seqs	rateAT.Lambda_BI_fin_v2_seqs	rateCG.Lambda_BI_fin_v2_seqs	rateGT.Lambda_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
129000000	-47691.56281628765	-47291.70160443771	-399.8612118499444	-47061.257721112124	0.788550932658026	1	1	1	0	0	0	1	0	0	1	0.6921666825022479	0.6237190678469161	0.7813893803623897	0.0013293070032637396	1.3740887099120325	0.22841317542750153	0.25038702760500536	0.40801092443925296	0.7178798676622054	1.3999178515741668	2.065624485654665	0.6921666825022479	0.6237190678469161	0.7813893803623897	0.0	0.0	0.0	0.25038702760500536	0.0	0.0	1.3999178515741668	3.8167978027209797E-4	0.04548815926355593	0.29734892945074237	0.1778294466436429	0.19634007916272783	0.32848154474288643	0.10358979574327055	0.259101332349986	0.036272524598514856	0.050267936110272526	0.12021379359754478	-372.18640541848976	125.55102636021024	70.3686781822418	178.97231120136829	172.61332531217352	55.58140503962624	27.328836181024442	10.703303703181724	3.9004806064023727	7.110074906432611	5.011075594689802	9.155958524983053	4.442618569845788	2.7550879524514813	0.8352480046967832	4.348781752931142	2.016646231498655	1.2099033713099516	0.8340891480287349	0.44692335658425475	0.7845201192278438	0.6248718878690886	0.5893242548289342	0.1759420574760051	0.16234768100773705	0.3097831721264867	0.2513979951312627	0.5456979644038545	0.17833742693761223	0.16181390643905857	0.09201195799015133	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	37.2142853788836	
129600000	-47665.34342924545	-47283.37881509077	-381.9646141546784	-47070.48535423383	0.7062925148785605	1	1	1	1	0	0	0	0	0	1	0.3192156557486043	1.5155460869700887	0.6929417465743162	1.0415293643678014	1.2584017758426709	0.17893553006992358	0.9036680822565221	1.1138374535760651	0.2647648295901557	0.6948352371370449	1.2399071860832565	0.3192156557486043	1.5155460869700887	0.6929417465743162	1.0415293643678014	0.0	0.0	0.0	0.0	0.0	0.6948352371370449	4.2098199145339634E-4	0.042204431318801375	0.2931721197734756	0.17995124481154434	0.19371362887075266	0.3331630065442269	0.06827685174604366	0.2105996321978658	0.03400426666151215	0.044259987034481744	0.10170039927103447	-357.06319098334166	35.58087816359148	33.32902275908078	159.8696760523418	88.14582609428717	59.283074230114565	32.96213812043775	47.3466896921845	21.018749099182514	3.986807518927009	4.046288946245176	2.4763222199073742	4.343847368244067	8.604332127903909	6.4762943663571	3.485742237645902	1.948038001039377	1.6942850618157164	3.6708153826253724	2.2355948347040164	0.9625301931290122	0.634748350099541	0.7402203672127766	0.17917851616335861	0.25781585959838843	0.33979651360734553	0.09307569583818498	0.07583678291799513	0.26807102199004085	0.10439259271575942	0.08966539088306795	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	20.72815446817314	
130200000	-47622.40892197151	-47278.34166244383	-344.0672595276808	-47064.75022160005	0.7530538227048439	1	1	1	1	0	0	0	0	1	1	0.6584559569218702	1.2426218901018706	0.7348307294086545	0.758754778987731	0.0018139606039383202	0.5554773751370226	0.27505715216349236	1.4431878398270133	0.1594139644781384	0.220918975354652	0.99018216618125	0.6584559569218702	1.2426218901018706	0.7348307294086545	0.758754778987731	0.0	0.0	0.0	0.0	0.1594139644781384	0.220918975354652	4.2669953440196653E-4	0.05521691209586954	0.2982000027676244	0.18373849381007762	0.19703425236170255	0.32102725106059493	0.10143879490308541	0.2965014117991441	0.03345857838959463	0.045164260806516844	0.14836463610735598	-324.8625890456083	66.61480337380969	86.50226592649966	184.39463315487652	113.78822444401582	51.52922538901497	46.36183058859961	14.549475343986895	29.857107528827807	16.1870365944802	4.007110893994996	12.125902381959751	4.122535718150167	2.1323358109965427	1.4143087910417762	0.7447536300924216	1.004635470067725	0.4832180241035101	0.45034829993275466	0.42006482311029053	0.19137116588500744	0.1708195075464152	0.234791483437474	0.2920470270381266	0.3028071210657531	0.2644223452077129	0.08399245827685116	0.2625608400239317	0.37108351693512265	0.2432363517487299	0.0675449295420355	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4.601735565718664	
130800000	-47684.452694548476	-47292.03268266895	-392.4200118795238	-47079.43961026217	0.7376344408194242	1	1	1	1	0	0	0	1	0	1	0.617248586781829	1.5492554162573424	0.44169143608348094	0.8756707866973859	0.25848046168180017	1.6244699443332884	0.0038545807165748626	3.087011404270749	0.4852307620258227	1.4614358420633178	1.3910877772382133	0.617248586781829	1.5492554162573424	0.44169143608348094	0.8756707866973859	0.0	0.0	0.0	3.087011404270749	0.0	1.4614358420633178	3.8458594760834043E-4	0.002984052067559357	0.2917822913464344	0.18295009255293565	0.19913244811094274	0.3261351679896867	0.0694526200698884	0.25916941209476024	0.03391471058505379	0.03431206529484262	0.11122849134016208	-370.4944352218393	52.29349559953314	157.32593662070948	150.76687616805046	61.060966576084425	135.03636466858657	36.28289818492436	44.05631702307674	24.42907712259837	17.56236054201867	14.711443498065949	5.3397258542736825	3.3549739099686438	4.480553557008358	1.10592694747078	2.2297632086703643	1.316018962058769	0.7831791656155472	0.4846928417270135	0.6458288121616095	1.501534587600179	1.0248923789274904	1.2542278220892569	0.6412075002152238	0.8096677233749772	0.34850469226105285	0.15208200599204447	0.10208088120547575	0.07626100933113196	0.1773971875409887	0.05973463591390673	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	3.361319007067742	
131400000	-47656.233383658924	-47290.995632255945	-365.237751402981	-47074.79292178896	0.7528129054946795	1	1	1	1	0	0	0	1	1	0	0.5304940156336412	2.163674306824414	1.1959556685648232	0.6831222174379672	0.9934345735666625	0.6920550557961398	1.8700191002331579	0.6533941006978027	0.8359975287900574	0.39615914680641245	1.053574495731426	0.5304940156336412	2.163674306824414	1.1959556685648232	0.6831222174379672	0.0	0.0	0.0	0.6533941006978027	0.8359975287900574	0.0	4.0073217595971224E-4	0.07411976968415401	0.30036187778910467	0.18159815307295818	0.19515634154920236	0.32288362758873423	0.08564436964659214	0.24315265699884242	0.0275159509674705	0.02704885581163502	0.12162519459543086	-341.11223973255676	32.443107722654524	36.36631949973094	99.8539048372353	157.86829046720356	147.83348476610433	44.83923519509756	14.105596295914019	7.738136757013242	7.268751010296533	3.917564932148159	4.998032418402714	11.370136668569438	8.915824886741257	5.598601681505364	1.8147866889871327	1.9665505168405344	1.0611724921865064	0.4356678887754753	0.6374146600527766	0.361859357370336	0.06023773221138539	0.12915458559515575	0.19382405391446664	0.09818353598057512	0.25308579261887915	0.2625627965105484	0.13794941175151124	0.25018469554453854	0.1421580429428488	0.05896253681748106	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	8.61937824062389	
132000000	-47711.15373384888	-47298.81889865378	-412.3348351951005	-47080.31600422815	0.7211134370526922	0	1	1	1	0	1	1	1	0	0	1.7300546757121702	0.8792333057156854	0.31993997580166267	0.9302776734477667	0.02005682213563918	1.1941752553163982	3.948792974549598	0.2525066643751401	2.518279780258271	0.8533561936951845	2.6499363204402733	0.0	0.8792333057156854	0.31993997580166267	0.9302776734477667	0.0	1.1941752553163982	3.948792974549598	0.2525066643751401	0.0	0.0	4.1869211928410903E-4	0.02767292713191075	0.30211853382299136	0.1775510889437593	0.1926342283499977	0.32769614888325116	0.105505034583287	0.2282771274406113	0.03983012127877871	0.05638774938643385	0.10762100352497646	-382.3347283627868	105.93095095683205	89.5556157154648	76.95709364172149	133.04588980186276	47.56990184817974	13.58239878768498	88.02225806709858	34.218252486208804	12.618764706621326	14.182420450659336	6.047613996261761	5.363607898867886	2.9380214618683356	4.088857756174366	1.755873198158555	2.4150224122375783	0.8156738519265831	1.378782850559005	1.7976519705434875	1.5098985768246667	0.30333041256112064	0.41698238082198485	0.11136207611319299	0.23655501664921344	0.6646055181600858	0.30214727208126735	0.35823904460818196	0.46556229002217514	0.08366017163862861	0.07424414239317559	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	12.080383421335672	
132600000	-47692.05589942358	-47303.098520799336	-388.9573786242483	-47089.94704872776	0.662374555486653	1	1	1	1	0	0	0	0	0	0	0.6065312732345168	2.0873768272979736	1.2987105994182508	0.987091346090021	0.5099277776313705	0.5410383703041228	0.2638583157851431	2.3569488739259974	0.007286084032777932	2.6073384608720103	1.270253923722324	0.6065312732345168	2.0873768272979736	1.2987105994182508	0.987091346090021	0.0	0.0	0.0	0.0	0.0	0.0	4.463908360890226E-4	0.04401715885690372	0.29606451687037943	0.1788073171949675	0.19647190393565384	0.3286562619989986	0.07650173506061998	0.2641815903504912	0.04566030206864511	0.02183280769713979	0.11947465329942966	-364.1631220011462	66.84895562529408	31.39033036928918	88.9949565576494	107.87275211223185	25.406729868325208	30.17822304801438	17.51496576920815	22.871029399185524	3.4307273364016164	15.576371856566922	8.0189664121335	10.250575394478194	2.8946208787562795	1.344947984417269	0.7344979535211148	0.9397327216598558	1.9969020954328687	0.7683669871048752	0.3050589396054967	1.7252528601218045	1.450696729190134	0.5192481497829501	0.3451546367523388	0.5241152133951478	1.2646396529778374	0.5244494042952044	0.19524086757661963	0.13566801534485462	0.16549530269133345	0.03871737276448653	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	9.737549667592818	
133200000	-47680.74658502843	-47291.78180034468	-388.96478468375005	-47070.04251204099	0.7659610832916656	1	1	0	1	0	0	0	1	0	1	0.2593548782833804	1.0044430591739792	0.42639160656608943	0.5619634244048201	1.1147183376663632	0.5720695518575863	0.2809704652385383	1.0286350559964643	0.8019284393067613	0.681246911307876	1.5620790154271194	0.2593548782833804	1.0044430591739792	0.0	0.5619634244048201	0.0	0.0	0.0	1.0286350559964643	0.0	0.681246911307876	3.575860676489096E-4	0.06539697612668507	0.2959149090526309	0.1810853290777515	0.19182243682830502	0.3311773250413121	0.07988710639829982	0.26891962255328006	0.04793398752674777	0.05516791586081603	0.11731423082638448	-370.3325125967155	71.56017361502317	64.01629913571122	103.2212390006283	119.55159428783652	66.6307897003001	55.338435754415016	37.98192504974313	15.483552848204946	10.867365494389917	9.34225507337149	8.063501470022878	5.437115180386288	1.8617522717002664	3.2499772030554737	1.8855928610140633	2.035726805117283	3.2926926940224175	0.6848158173064101	0.6337880648995697	1.2141868977685477	0.5029793834328349	0.4182433861984956	0.17415237007822462	0.31580977702693536	1.1643991183369302	0.22366378594293676	0.12559624738282396	0.04309184002741163	0.07531271849395203	0.07332547725867762	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	3.6890748472398744	
133800000	-47781.837434908215	-47300.077080291565	-481.7603546166525	-47081.679179722385	0.9106106781415836	1	1	1	1	0	1	0	0	0	0	0.12676075100699485	0.9941735745639652	0.7436464177960201	0.5550957330272579	0.23273462278443482	1.7238062483918242	0.1844873719324651	0.6886917342557091	0.289019087728403	1.984541722617537	1.1120113605015076	0.12676075100699485	0.9941735745639652	0.7436464177960201	0.5550957330272579	0.0	1.7238062483918242	0.0	0.0	0.0	0.0	2.8651959947584125E-4	0.03530449795160978	0.29250040431901464	0.18115774640242013	0.19998998794031117	0.3263518613382535	0.06778896502929434	0.28656342760645187	0.03852418222414908	0.01646031593659738	0.14917866553100395	-458.37965386604	75.30968681308784	95.91298169994607	186.65944495637774	179.6923803936127	60.45294108241422	30.838982428464004	24.934807343521975	11.162896292098472	14.39053096505384	21.942833537978192	10.635078522690781	10.475781636437079	5.837042079404212	11.47624513266359	9.248662836075901	2.1512020361373207	1.711474808272043	1.3312992253964677	1.2622291069770077	2.7479753033817027	1.6402271756642877	0.7558661485554735	1.6853449162880085	0.8471906752122956	0.5656597906109465	0.279295153840404	0.15379434999532401	0.145346208978039	0.12594680067660588	0.09233020745798347	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	17.39511021989905	
134400000	-47721.47137791418	-47308.43083148457	-413.0405464296133	-47089.262866290344	0.7414483614648545	1	1	1	1	0	1	0	1	1	0	0.5218028033976322	2.047065650007831	0.4809493169621221	0.383467138016326	1.6974223026528397	1.931185099232145	3.3758339489258393	0.03270809142949586	1.0884366328598545	1.9193501150431184E-4	1.8459774143493621	0.5218028033976322	2.047065650007831	0.4809493169621221	0.383467138016326	0.0	1.931185099232145	0.0	0.03270809142949586	1.0884366328598545	0.0	3.955482220867719E-4	0.021478824269664736	0.30265570481534915	0.17639252475295322	0.19689214729654625	0.3240596231351507	0.05496421121516451	0.24688361477559423	0.03333859876936055	0.03193437844117428	0.10499494745640897	-388.2513567665423	43.79827465511402	34.075962510349555	76.48138100468145	125.7880351471261	88.56657191475908	41.089341479012525	54.12314481198882	23.069829401481968	15.803079280591815	5.582812290033223	7.510390284512212	3.718761754398504	4.857036627108242	4.584807932161916	1.5414623509974106	0.8164517964013017	0.789179092975497	0.7467167329275133	0.9109806069339257	2.458167520520187	0.833323252668612	0.6658547365399151	0.4256460406486809	0.49739498473660226	0.28733362000594015	0.20154063592867547	0.2787681714338972	0.14663397043840837	0.07101692137874172	0.04861095063730978	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	3.816652595082088	
135000000	-47619.85610220745	-47290.72466848159	-329.13143372586205	-47077.2835505135	0.7748263996656184	1	1	1	1	1	0	0	0	0	1	0.14921369527801973	1.1662079203570155	0.2645662847120228	0.5152007353173663	0.04402635853085083	0.3004519147063308	1.8428147582976946	0.7175003913151377	0.8052495537423635	0.9753109056081886	1.2339818835415874	0.14921369527801973	1.1662079203570155	0.2645662847120228	0.5152007353173663	0.04402635853085083	0.0	0.0	0.0	0.0	0.9753109056081886	4.112277632693978E-4	0.09169262988701159	0.2993199643088076	0.1789131725930154	0.1967889116182556	0.3249779514799208	0.07314610744080405	0.23349912150864238	0.041514367038463736	0.04488786832447129	0.10182699248403343	-306.01175740011956	29.55396051959376	95.01352672977801	182.5901950213768	138.68055654390005	45.463212809982934	15.6022456987305	22.071602220927478	21.177448854905183	7.167664539979802	5.913095838750024	2.576046112969428	2.0799982512870208	2.575623581089819	0.8250421400806739	0.9165456764976124	0.4382100076154855	0.7719237841144299	0.3688132388392274	0.4486232221195698	0.6542844440444632	0.3416780387428021	0.29808180243972526	0.4219644534656099	0.1831493862371675	0.1369972900451772	0.13192675725533765	0.10029846965885257	0.07859923562683653	0.07358636774393669	0.0989592010077691	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	12.847250471077684	
135600000	-47693.59046025623	-47293.18091193008	-400.4095483261484	-47071.89525443921	0.6810545080436196	0	1	1	1	0	0	1	1	0	0	0.6852440519279456	1.722219500626328	1.0424368093667606	1.4995710159997364	1.0854016203836256	1.038516150613401	3.8497077662845154	0.30957176025341526	0.2543645923458843	0.4282622796677123	1.8528948959924705	0.0	1.722219500626328	1.0424368093667606	1.4995710159997364	0.0	0.0	3.8497077662845154	0.30957176025341526	0.0	0.0	3.8353944012909963E-4	0.14379568118126584	0.2977380512703723	0.18180645270340826	0.19625032270881795	0.3242051733174008	0.07693525541306899	0.3007703767377159	0.02916574696791035	0.030439716846240417	0.11970604327772387	-373.0426480577779	47.284575946636515	32.50932631850549	114.28911480123871	90.51350330483196	38.07968005522032	20.090241440178936	6.609533315487088	8.649721132474848	9.431207820340344	4.586289904395338	12.51130055932233	9.889451713488066	16.743841776045635	2.6771005692595757	3.6502137785896926	0.9609666045697146	2.791169037699209	1.387508615206263	1.1746272376401417	1.038763021704636	0.8650571623853608	0.7897469131860289	0.6379828089973488	0.45806198244735047	0.47404757880240095	0.11932038692274277	0.0710257388773622	0.07168338034840631	0.05393786994905833	0.01677760955724679	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	12.761563766094133	
136200000	-47698.1390581287	-47295.33906519981	-402.79999292888425	-47073.15840477789	0.6900173668090449	1	1	1	1	0	0	0	0	1	1	0.43259854415743704	1.9762643640839295	0.5581996430920352	0.11321170831312573	0.34626639773928874	4.394315522348925	4.8537371488555126	0.8022823983622817	1.2714423455913475	0.31284653441391586	1.6068681300220085	0.43259854415743704	1.9762643640839295	0.5581996430920352	0.11321170831312573	0.0	0.0	0.0	0.0	1.2714423455913475	0.31284653441391586	4.588399944902803E-4	0.06228492973747815	0.30031935630578005	0.17939342505004918	0.1929565698370174	0.3273306488071529	0.08661757956763756	0.24865129113360154	0.03709014228968825	0.020653541930106115	0.13086801918900998	-370.9147497657768	63.81780521277675	30.950643990974	60.762015596062696	118.26076549290366	61.340942274071544	23.713069813485685	15.466511262932451	5.028897901817567	8.313748452519595	4.53791694179693	4.347792547470094	2.6205711268571483	3.6516292347276247	2.4021757888855655	1.0552401023243265	2.045527140813116	1.061555364819976	0.4705357666350492	0.4094745774178692	1.714775475497953	0.723430858741828	1.1034392869641252	0.5951795587492357	0.403111576952444	0.5044747549439331	0.16653369718572436	0.25751457739425015	0.15661665934266683	0.12055613532769491	0.16213249325875992	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	14.978546621170011	
136800000	-47647.35835951326	-47279.733767575875	-367.6245919373817	-47068.0967730757	0.751935928679727	1	1	1	1	1	1	0	0	0	1	0.21042756756442466	1.5632217871989484	0.4461770790951916	0.6233179926931127	0.2140207774621775	0.11074710670569952	0.9704026726717616	0.38040421773657696	0.22732839226033116	0.2205926656335317	0.8910363354379902	0.21042756756442466	1.5632217871989484	0.4461770790951916	0.6233179926931127	0.2140207774621775	0.11074710670569952	0.0	0.0	0.0	0.2205926656335317	4.825469555330448E-4	0.016177301480254692	0.30230840290767647	0.17739558187614318	0.1911405420203048	0.32915547319587496	0.07458123510058372	0.25888355434437604	0.03827823383021847	0.03929574745703684	0.11124816903486043	-345.84100702135845	67.40140741985603	46.470276073187144	113.90381720942374	122.57831496886037	76.60735030059944	27.699678616238177	15.413144941786154	11.185508643136277	8.35182090180254	3.2885347855474936	2.241187476150448	4.526766225087082	4.469727915887213	2.6353873857907675	2.03248619928546	1.7204577573184658	1.7314179513178645	0.817070514244667	0.9357485865211368	0.47852303646887046	0.3501897302488764	0.2638040808646598	0.200293637296119	0.1948553031067061	0.22489832393937015	0.20579212825095125	0.07738449580642029	0.1550739994992874	0.2308602921328297	0.3032485587901456	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	11.091216138664832	
137400000	-47684.04942298042	-47270.53335161886	-413.51607136155343	-47055.107122284855	0.6943606871350172	1	1	0	1	0	0	1	1	0	1	0.27378349825018616	2.6004420831144386	0.09436187164120889	1.1569517615023766	0.17560564268592738	1.574094241835159	0.7281108201607971	0.9083911574331339	0.2670438887643796	2.356633995737041	2.5827802421907853	0.27378349825018616	2.6004420831144386	0.0	1.1569517615023766	0.0	0.0	0.7281108201607971	0.9083911574331339	0.0	2.356633995737041	4.691820664721492E-4	0.03091165623953792	0.2995741990640292	0.17903580971910624	0.19838859687208613	0.3230013943447783	0.08215583107577895	0.2546299589412807	0.036617361156161383	0.044253025758207935	0.11062099159613319	-392.8248434720567	45.26831512777232	203.19590139329688	62.60249650022606	72.23785274662958	54.50968004896231	20.091464331270398	13.545327093605955	8.784105062777755	19.20546972785633	11.083449853416266	7.556783670904969	6.072488339827576	2.711314234878665	2.1325753223776043	5.63329314699721	5.148896906778825	2.2493295323470166	0.7738609082281258	0.6888589845302515	0.7667960956587393	0.3444249401205972	0.24717521416632357	0.14576230431910991	1.3759042464889797	1.2940544512859087	0.23981743641635714	0.17662532591866173	0.3397107839731075	0.12506351718847236	0.0768693839849924	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	1.3433416786360797	
138000000	-47708.018919366565	-47277.976590544815	-430.04232882174654	-47060.0736553597	0.9238964718212841	1	1	0	1	0	0	0	1	1	0	0.23387410494800834	0.5157235122311709	0.787246392004807	0.24240363915418972	0.6959832626541099	0.008427872709837903	0.08280251734057352	0.8033982110718141	0.7495098448426052	0.29691294461067474	1.997642119368993	0.23387410494800834	0.5157235122311709	0.0	0.24240363915418972	0.0	0.0	0.0	0.8033982110718141	0.7495098448426052	0.0	3.805114389196389E-4	0.0023765834713110013	0.29815636671888834	0.17911904812088247	0.19364520141544572	0.3290793837447834	0.06731053483628628	0.31755207290679044	0.03138647919315592	0.03865199476516175	0.13856966009143373	-410.49117094474695	29.438488225228067	30.490697109435352	169.53531504858742	245.15830991321403	102.2663764064378	26.26717238265726	9.970485753148276	9.65309325208342	4.634261211846146	6.427283762966956	5.714992257980846	11.188614282963274	7.453796576275943	5.427498326002128	3.0003338358801717	1.405653326454862	1.368057014041104	1.1938738143659569	1.4474035816170983	0.4798949949490991	1.360528777881567	2.273078361530736	0.7998937904870045	0.6260662039257788	0.19691656288409545	0.4493124634568791	0.19865510562423763	0.17987091761876392	0.27000238335220894	0.056318141213322806	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	10.93348948329172	
138600000	-47703.02429424151	-47282.22348932353	-420.8008049179863	-47064.25715540325	0.7646673300096085	1	1	1	1	0	1	0	0	0	0	0.6337781786594339	1.544834092759558	1.0157664776502289	0.8517388791054218	0.5896752730558716	1.5519400600814697	1.3028361798060528	1.0134958822255071	2.5503005919516872	1.3873454776131824	0.979928518385978	0.6337781786594339	1.544834092759558	1.0157664776502289	0.8517388791054218	0.0	1.5519400600814697	0.0	0.0	0.0	0.0	3.720406430602983E-4	0.049081649776826296	0.3005461693688375	0.17601564050185878	0.1965490381416123	0.32688915198769136	0.08137161841860394	0.2789763486652639	0.031630444093064716	0.03975873171631434	0.17045806438137268	-388.4026471191916	62.9700918619185	143.72464305756037	137.26717649876667	114.88507906538142	46.025000497809856	34.86204985296826	20.579331207204916	15.119565050136412	15.02381382097768	12.537668099949235	6.309786442909401	6.461999704891625	4.242258831611948	2.4032466936996277	3.1230502417409367	2.218813053183744	0.8115347375936202	1.229822381317632	1.0244944533103513	0.6214709411303283	1.1162482474517177	0.37486680105266157	0.9002890835172619	0.508102476770611	0.43713660393728326	0.45093608335222873	0.14025569258368345	0.14540310022569272	0.054350018155654295	0.06595302872292978	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	34.94045126669607	
