#                <userDataType codeMap="center=0,north=1,north-east=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG1_BI_fin_v23_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG1_BI_fin_v23_seqs	gammaShape.SubG1_BI_fin_v23_seqs	freqParameter.SubG1_BI_fin_v23_seqs.1	freqParameter.SubG1_BI_fin_v23_seqs.2	freqParameter.SubG1_BI_fin_v23_seqs.3	freqParameter.SubG1_BI_fin_v23_seqs.4	rateAC.SubG1_BI_fin_v23_seqs	rateAG.SubG1_BI_fin_v23_seqs	rateAT.SubG1_BI_fin_v23_seqs	rateCG.SubG1_BI_fin_v23_seqs	rateGT.SubG1_BI_fin_v23_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	BICEPSPopSize	
4500000	-42569.030602321254	-42414.19526781584	-154.83533450541339	-42298.053505898344	0.6655346868403583	1	1	0	0	1	1	1	0	0	1	1.4206562112162888	0.6843600575144795	0.9512165687869665	0.7475256258894082	0.38496013068078216	0.40337695891960257	1.038402209752245	0.40061794386347604	0.33535144139672285	1.2765348871072508	4.355548495665426	1.4206562112162888	0.6843600575144795	0.0	0.0	0.38496013068078216	0.40337695891960257	1.038402209752245	0.0	0.0	1.2765348871072508	5.658398223918014E-4	0.03919396631227502	0.29447704373362116	0.18518699117269175	0.19759548959341522	0.3227404755002718	0.024594610154883144	0.24280512714731992	0.03931770839285956	0.046885613919646844	0.14749655217014582	-136.41415436155273	1.8610747919638146	1.4855672795519157	3.5153275552358827	3.968504862296421	1.4840669980322503	0.8446018411861798	1.3223866095538315	0.6348366995685958	0.42122065183495055	0.09310028406551334	13	13	13	13	13	13	12	12	12	12	1.731213466443566	
4950000	-42619.895143396774	-42431.04344474808	-188.85169864869135	-42294.94711005759	0.6405928603783411	1	1	0	1	0	0	0	1	0	1	4.282283485290047	3.944718064202428	0.28864860396358355	1.2248110092923588	0.1433233486054623	0.5275600612485876	3.22268412397954	0.1814504249634356	0.7041324369240469	1.1715901240719166	5.602964372664865	4.282283485290047	3.944718064202428	0.0	1.2248110092923588	0.0	0.0	0.0	0.1814504249634356	0.0	1.1715901240719166	4.518942404528952E-4	0.2956005611483682	0.29799966886975854	0.18324128570276701	0.19374702894470056	0.3250120164827738	0.027473270578045664	0.1985421024888568	0.037163142667964076	0.003632318234628767	0.12065135362479541	-166.46154945858484	1.4848878316960652	2.309459513105422	4.752507451503698	7.009206521339095	3.0695925412791953	2.369958530332217	1.0721691923594268	0.35549892624342566	0.4456694873373395	0.07995354181682551	13	13	13	13	13	13	12	12	12	12	1.1467461635353424	
5400000	-42573.45159558104	-42433.684710664595	-139.7668849164464	-42304.657778818786	0.6181970246703101	1	1	1	0	1	0	0	0	0	1	0.12407967534159756	0.6092653987474919	0.13768854262264407	0.6225955161550348	0.11657474331154774	2.850932632866021	0.49920311532818407	2.128278172649612	0.24522207334607568	4.776213152511219	15.29248164557402	0.12407967534159756	0.6092653987474919	0.13768854262264407	0.0	0.11657474331154774	0.0	0.0	0.0	0.0	4.776213152511219	6.770353756963926E-4	0.10070767938885533	0.30112608839926	0.1860084981016303	0.1920004475612962	0.3208649659378135	0.04829174301373002	0.2416574426250463	0.05000645252983808	0.030687434100556944	0.2105742189378016	-117.83396144762723	0.8379034056035563	2.416659584801559	3.8657685053656152	4.962970109604294	1.8986394235953217	0.877725637108831	0.36146546743983093	0.5720500798296664	0.15512425045046493	0.07945108061990713	13	13	13	13	13	13	12	12	12	12	0.32238737556312735	
5850000	-42562.444263232566	-42419.12268121452	-143.321582018051	-42299.245240428034	0.6901174618571048	1	1	0	0	1	1	1	0	0	1	0.31883184521867797	0.32066857370308577	0.18348562046773711	1.314964022937843	0.7059865126773529	0.6114273340196978	0.47308846207286576	0.6482540783165116	1.2924974850775302	0.4165443478783471	4.6278559997460835	0.31883184521867797	0.32066857370308577	0.0	0.0	0.7059865126773529	0.6114273340196978	0.47308846207286576	0.0	0.0	0.4165443478783471	5.394230154645736E-4	0.02872894934026736	0.299442232785217	0.1806960021807559	0.19620974334251148	0.3236520216915156	0.07641204051787294	0.3011843811178071	0.019395935514073436	0.025686745125392388	0.20185122888092935	-125.50880142384942	1.8377558488013448	2.1621134996071154	4.262519317201646	1.8125051396480096	1.427642169201975	0.48748319037108	0.30491602096482373	0.5358134945433766	0.27340421022921835	0.15632320375478195	13	13	13	13	13	13	12	12	12	12	2.0423711360735175	
6300000	-42573.7822001723	-42421.269272303514	-152.51292786878963	-42295.78796138364	0.661826491606411	1	1	0	1	1	0	1	0	0	1	0.3787337788347338	0.6555354420266577	0.8066249625475155	0.1410501210188861	0.9153762346504271	0.0972328580645723	1.327290840790813	0.8356151539383452	3.802691972111753	0.9892180936846362	4.795431283469218	0.3787337788347338	0.6555354420266577	0.0	0.1410501210188861	0.9153762346504271	0.0	1.327290840790813	0.0	0.0	0.9892180936846362	5.42037581210475E-4	0.008973993432816631	0.2992523284622865	0.18071655186068453	0.19716367899971673	0.3228674406773122	0.09619494983995815	0.3336137397525084	0.018470720059901403	0.014321764947140133	0.14940421228382614	-132.24640042663137	1.971126014160041	2.9965155240812407	4.994453595228882	2.8067334199973373	1.3344638755035543	0.8295876864240957	0.5484052637688385	0.7229816795740964	0.39435372122448165	0.1061005200957283	13	13	13	13	13	13	12	12	12	12	1.4875672959715849	
6750000	-42572.623225308096	-42430.378367260506	-142.24485804759374	-42300.824310631215	0.5959331719303489	0	1	0	0	1	0	1	1	0	1	1.0169372794426	2.4378984265372226	0.3220421768125321	0.34735472067181955	1.426222812196966	1.892236452579518	0.715441349376308	0.879708141271101	0.04329535001739772	2.153310938795927	6.082559313634464	0.0	2.4378984265372226	0.0	0.0	1.426222812196966	0.0	0.715441349376308	0.879708141271101	0.0	2.153310938795927	5.376613313715083E-4	0.08582697023370373	0.2969919920120772	0.18393217507834916	0.19612702373392626	0.3229488091756475	0.07093887204503321	0.28458654188389154	0.022265141546652868	0.0113963223004502	0.20158680812999794	-122.61379842642145	1.4247935651238406	2.4433572464294397	4.844468362005628	2.488399594795832	1.03741341569942	0.5399403352646328	0.4133583335302529	0.3579361923906497	0.24144700937787314	0.09788096139058891	13	13	13	13	13	13	12	12	12	12	0.8019061136553194	
7200000	-42559.53621545281	-42427.76659652849	-131.7696189243247	-42299.48235079179	0.681367217698886	1	1	0	1	0	1	0	1	0	1	1.6139951044855338	2.6622577162212435	0.3642363885802969	0.7383208259572164	0.21961109707277743	1.1512656556529774	0.08459481967291191	0.32131603354757793	0.6279268853387127	1.833691104675121	5.212415326924573	1.6139951044855338	2.6622577162212435	0.0	0.7383208259572164	0.0	1.1512656556529774	0.0	0.32131603354757793	0.0	1.833691104675121	5.399822906557173E-4	0.008339985264001757	0.3039005839488504	0.17962829956493762	0.1921505729849385	0.3243205435012733	0.08324595678218831	0.2638840446601412	0.04803690119871247	0.015265634303420888	0.15302143397149842	-112.36722200026111	0.8460213454363962	5.124335904763937	5.504906066664242	2.4219260727373912	0.6748353520983033	0.5610482927890598	0.6189797039550909	0.31300599848282834	0.2459994322869567	0.214271680880656	13	13	13	13	13	13	12	12	12	12	0.6396826774422242	
7650000	-42529.68340300693	-42408.365831350704	-121.31757165622507	-42285.561221500226	0.6529229577222355	1	1	0	1	1	0	1	0	0	1	0.2828113165861761	0.3428185775437769	2.2147672495661577	0.19096118159196163	0.2809811798192694	0.04269108708392753	0.09867957219294098	0.3041576843373251	0.4528629755996906	1.0223213435799166	4.819624040882968	0.2828113165861761	0.3428185775437769	0.0	0.19096118159196163	0.2809811798192694	0.0	0.09867957219294098	0.0	0.0	1.0223213435799166	6.203398345660932E-4	0.042586527207166866	0.30223217002918	0.1787913073673537	0.19507952767143735	0.3238969949320289	0.0698645547452353	0.32652635759896204	0.022744592013576606	0.032018685630584416	0.22645780915748145	-104.91276716197855	1.6614797494699798	3.733460700016403	1.9452059914824475	3.765961433093127	1.3949487899081081	0.4827030351659233	0.2605403480943493	0.2759478425786147	0.14904706212796845	0.21173254562165594	13	13	13	13	13	13	12	12	12	12	1.316790302597024	
8100000	-42562.86382781841	-42405.001526163316	-157.86230165509377	-42282.062920076045	0.6251391634826602	1	1	1	1	1	0	1	1	1	1	0.7917051092829545	1.4074968926453273	0.16112267187478735	0.39499318603907574	0.9654728477289497	6.307648527891944	1.6545368943798318	0.33552565119163436	0.10135114543445968	1.4379982426861853	3.596218731572212	0.7917051092829545	1.4074968926453273	0.16112267187478735	0.39499318603907574	0.9654728477289497	0.0	1.6545368943798318	0.33552565119163436	0.10135114543445968	1.4379982426861853	5.267700585618003E-4	0.01206938234273819	0.298937151265939	0.1809168733767027	0.1971734505405484	0.3229725248168097	0.05691789589589842	0.38797102801434014	0.019323980883186258	0.03114852087312243	0.1973991700043059	-129.70026386870813	1.2158098765961725	3.9817509826009254	3.9314387723837365	4.317060370563285	1.6544041473419966	0.6620148181486873	0.8138835023608444	0.33319686391124903	0.13930300334677131	0.14537756265447344	13	13	13	13	13	13	12	12	12	12	0.5954715723249201	
8550000	-42575.68958182602	-42420.02426518013	-155.66531664588533	-42299.06509406396	0.7254816081261015	1	1	1	1	1	1	1	0	1	1	0.332023037677325	1.1544643484422359	0.06399301341995056	0.6079751318466247	0.3226234767382577	0.441676771198995	0.15909038314052792	0.30994178644453557	0.04705660895110424	0.5216702508269243	3.5033482306211834	0.332023037677325	1.1544643484422359	0.06399301341995056	0.6079751318466247	0.3226234767382577	0.441676771198995	0.15909038314052792	0.0	0.04705660895110424	0.5216702508269243	5.964632648278524E-4	0.1914993945532683	0.2950087643608775	0.18023083016511063	0.20024343813615328	0.32451696733785834	0.05888984202643992	0.3832032187068145	0.031800313655372475	0.05825450567922229	0.2202749594892771	-134.33805044870186	1.2706290106093383	4.8428626542703315	5.217241677648301	2.5051947246412594	1.3556948499298953	0.4646087545356636	0.45407881791208937	0.29612232255939713	0.4207732125081298	0.1425266440270541	13	13	13	13	13	13	12	12	12	12	1.5610245085976977	
9000000	-42582.17825462666	-42433.135056373656	-149.0431982530078	-42300.300202495564	0.7219503452768996	1	1	1	1	0	0	0	0	0	1	0.5745973784690946	1.7949091807835076	0.1638724791640238	0.08204124467937034	0.6056604862061806	0.08183124199027089	0.0316549470467364	0.18441615876532888	1.1824971344887605	0.7351042920432788	5.614931066213221	0.5745973784690946	1.7949091807835076	0.1638724791640238	0.08204124467937034	0.0	0.0	0.0	0.0	0.0	0.7351042920432788	4.945420859835004E-4	0.14066961430067573	0.30115791719913637	0.18129996179179342	0.19403491035197382	0.32350721065709603	0.05138479257941621	0.18877417576687558	0.019827964936997865	0.06690838562171647	0.17242214876789383	-132.58243499056027	1.0845584422612344	2.5682410122977575	4.717599760146188	1.8554989397197275	2.8632705876837727	1.2143949818064035	0.7292847231076547	0.5627320488713685	0.15738622588121853	0.09504282861265646	13	13	13	13	13	13	12	12	12	12	2.327529566940279	
9450000	-42560.77592298771	-42424.67503169531	-136.1008912924042	-42301.59918528337	0.5959757609585461	1	1	1	0	1	0	0	1	1	1	0.4566622025396911	0.9475339421689656	0.045120150273231734	0.09571002096121912	0.46365273723716105	0.004942003506076304	2.893138411253655	0.026852397132943642	0.15748727701287127	3.0697085988333312	6.648665602044247	0.4566622025396911	0.9475339421689656	0.045120150273231734	0.0	0.46365273723716105	0.0	0.0	0.026852397132943642	0.15748727701287127	3.0697085988333312	5.305456125520564E-4	0.0378832074469939	0.30030764306790036	0.18666040844443674	0.19140786363953913	0.3216240848481236	0.05572004151474807	0.3339422118639096	0.05886692883486964	0.027104509837352273	0.10274753292150118	-112.44871286298971	2.1039051531193405	4.118237263566147	6.35812554142543	2.164338383726467	1.137121659105379	0.6379929878509082	0.3890812845912865	0.5439784518156956	0.09336981439334505	0.11556010292327683	13	13	13	13	13	13	12	12	12	12	4.219461109089737	
9900000	-42534.40603857037	-42406.73996946247	-127.66606910790104	-42285.778946796214	0.6194248176832744	1	1	0	1	1	1	0	0	0	1	0.40374279948944763	0.40989417037708903	0.9451498632323712	0.044767923275725846	0.47361192944250385	1.2975811798947585	0.12511585530369088	1.996622096298626	0.266771063643303	3.7291756650767702	11.032142992840866	0.40374279948944763	0.40989417037708903	0.0	0.044767923275725846	0.47361192944250385	1.2975811798947585	0.0	0.0	0.0	3.7291756650767702	5.769706861701574E-4	0.005988342134275363	0.299772957996228	0.18154769585218436	0.19802121425318306	0.3206581318984045	0.044995006662011776	0.2440000795286452	0.02152006578596822	0.02005686177985479	0.1580481109522246	-107.53786144225056	1.898850178183985	2.4591679688878116	2.841271996019582	3.026924660734981	1.0455110750035586	0.5062796088296989	0.2622167395897758	0.19710744638114522	0.21114976493984572	0.1540872206948343	13	13	13	13	13	13	12	12	12	12	1.3281500096979242	
