#                <userDataType codeMap="center=0,mid-east=1,north=2,north-east=3,south=4,south-east=5,? = 0 1 2 3 4 5 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="6"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="6" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.16666666666666666</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG3_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	rateIndicator.location.11	rateIndicator.location.12	rateIndicator.location.13	rateIndicator.location.14	rateIndicator.location.15	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	relativeGeoRates.location.11	relativeGeoRates.location.12	relativeGeoRates.location.13	relativeGeoRates.location.14	relativeGeoRates.location.15	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_north-east	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG3_BI_fin_v2_seqs	freqParameter.SubG3_BI_fin_v2_seqs.1	freqParameter.SubG3_BI_fin_v2_seqs.2	freqParameter.SubG3_BI_fin_v2_seqs.3	freqParameter.SubG3_BI_fin_v2_seqs.4	rateAC.SubG3_BI_fin_v2_seqs	rateAG.SubG3_BI_fin_v2_seqs	rateAT.SubG3_BI_fin_v2_seqs	rateCG.SubG3_BI_fin_v2_seqs	rateGT.SubG3_BI_fin_v2_seqs	gammaShape.SubG3_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
252000000	-43229.55668878972	-42974.79245727975	-254.76423150997257	-42831.2594959159	0.6720119054257709	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1.0458488049379588	0.9377009067390144	0.20741258248692754	0.188862684326754	0.3579148114229079	0.021352596806657378	1.0250603470731183	0.867738525699755	1.0728084721566171	0.5490622026718406	2.721175419046187	0.29830753326056364	0.8914220193000781	1.367333462080149	0.08633703498605211	3.1999808659710194	1.0458488049379588	0.9377009067390144	0.0	0.188862684326754	0.3579148114229079	0.0	1.0250603470731183	0.0	0.0	0.5490622026718406	0.0	0.0	0.0	0.0	0.08633703498605211	3.7428907916317155E-4	0.29957276324569027	0.18188946380481058	0.1928588721902445	0.32567890075925426	0.09025142576398625	0.28832537846263634	0.009942229208741469	0.030726277962018763	0.2664977562305257	0.22952444568775207	-227.93038686772866	3.528282708781375	7.036464222504142	6.9410228218627115	8.582727401506906	7.843728079202123	6.534949045157352	5.537042947208309	5.841247536936356	18.43013534066872	13.945690207686432	13.366729178196236	5.47904686075774	5.052765641209664	2.571191259188039	1.624419554090229	1.2498233818824531	1.9247739556079988	4.720135082059742	1.6933919318658723	3.1717575536165294	2.481004180315706	1.3406137590189886	1.2311346472763927	0.378697339394445	0.5105398769553668	0.17874722531772744	0.19424280667767763	0.131277351860039	0.24026611021199895	0.09038910953508557	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	7.910763866238675	
252900000	-43200.36398491277	-42993.73594131079	-206.6280436019775	-42841.47014938493	0.612890647019239	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0.15334448067078899	0.05781495533759058	0.5736410689610766	1.3524800980876246	1.0507986075704707	0.9350071235436765	0.055275671049923605	0.04901422438293001	2.772181832855543	0.6128461676135047	0.7318197884125922	1.5133467917898484	1.3977278053609516	0.02073752672786213	1.4184248973535167	17.56451687688868	0.15334448067078899	0.05781495533759058	0.0	0.0	0.0	0.0	0.055275671049923605	0.04901422438293001	0.0	0.6128461676135047	0.0	0.0	0.0	0.0	1.4184248973535167	4.478664191976494E-4	0.29868251346779323	0.18166326294281437	0.1953369243262868	0.32431729926310526	0.06754241694422529	0.24760923129953769	0.02308054791623819	0.020717219325748024	0.2069902251509218	0.2725931340195287	-183.34239998581347	4.965393703614734	7.003849914171574	13.969509970094553	4.645426260798091	4.39934625436254	8.245632263459433	4.861446974323952	7.218925472055325	7.982307357373714	7.4598085927284865	9.556004528090575	8.654751850397432	2.9677709507866474	1.3554513328734923	1.2347430893850664	1.4669888306453591	1.344647484680117	1.7299367706594986	1.3337858475784585	1.0529283094548154	1.9146424839721936	0.5638566441470857	0.3407772746297677	0.17573446009740468	0.0753980294961528	0.05210925666007971	0.04421300786405898	0.11513935291658015	0.02820246559444908	0.03199426518894962	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	1.124249556128593	
253800000	-43201.353709756986	-42981.41302809008	-219.94068166690585	-42837.557883879825	0.6114732860807605	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1.500414194912213	0.4316597724154745	2.8502483584612626	0.5177404205890224	0.15287038628754493	0.7425620525015152	0.6054456662011524	2.649702843040506	1.25763535023841	0.36962596364739864	0.6779816749283684	1.0254248797860428	0.9596099709827922	0.5021050476352588	3.53616577409083	5.961684129957385	1.500414194912213	0.4316597724154745	0.0	0.5177404205890224	0.15287038628754493	0.0	0.6054456662011524	0.0	0.0	0.36962596364739864	0.0	0.0	0.0	0.0	3.53616577409083	4.619473272275318E-4	0.3010695112076472	0.181109226256468	0.1945715366350112	0.3232497259008731	0.06528330912277307	0.26936825727057995	0.027602371491480596	0.08176175059899128	0.2921437468466986	0.471575437748489	-189.80884124578253	3.878972881911323	6.132085082176092	14.31809398602834	13.011875288229614	6.1056223063941815	6.392819688724094	15.168173337665777	11.954728350952166	4.489400012966077	1.8971466559515193	6.782210777707032	15.90352528240259	6.58655231500628	7.105251021564049	4.225682443212719	1.9610313615983113	1.5246673794924508	1.3750640931352287	0.5104831711965999	0.9777057252696307	0.7714615277858187	0.21684420210356473	0.3210769305413909	0.2523688229579036	0.1906349092228726	0.13458770677809984	0.2580952838691117	0.39433552644988484	0.2979130792529351	0.09711477480557267	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	0.9412720588623973	
254700000	-43197.60221475828	-42978.52066894315	-219.08154581512355	-42835.52299692785	0.6487685132446587	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0.6445709419227716	0.7570279084122439	0.578962404235501	0.9589599757210995	4.076139240675755	1.0260264989081325	0.19675681351408325	0.43970996667501355	0.5523717940422418	0.2380917935246179	0.3414992508514325	0.09752153886185355	1.8404146672932744	0.5955703745006273	0.4795711796966083	3.623750614934557	0.6445709419227716	0.0	0.0	0.0	0.0	0.0	0.19675681351408325	0.43970996667501355	0.0	0.2380917935246179	0.0	0.09752153886185355	0.0	0.0	0.4795711796966083	4.636131832559078E-4	0.29714682726843245	0.18060473717244233	0.19658136312758706	0.32566707243153764	0.0330461515364862	0.25667694092775073	0.016721817353944082	0.01598382844379273	0.276602519645172	0.5487420971906952	-197.81677669161877	8.34642942749475	8.026066779805367	5.803057826022071	26.12614350641543	15.661893445115977	2.4317110172191594	5.671417306489559	3.245729097634431	6.881407915108822	4.365631628944997	3.4762436365960654	5.625607472610024	3.202171158310141	5.371840425343273	2.3845283421156185	2.0299572042790444	1.258457387785389	2.6884884720532156	1.3054961051742633	0.8931935726049657	0.7385596423948064	1.0778599896477448	0.42302875617605196	0.4130290341881057	0.2433819887545397	0.2114471695826685	0.1545957840815678	0.332549197373464	0.2258051727287732	0.054040817087342624	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	1.1833953131656525	
255600000	-43204.902646999166	-42982.13566077258	-222.7669862265822	-42842.28706959267	0.6250275368729239	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1.6633746769489657	0.16133713734079416	0.6546356268622623	0.5031474998330703	0.4261179718359894	0.28778777667423194	0.5516984243737076	0.42608133347184773	3.350793759989033	1.0223708726567022	3.9846286189549516	0.39422107235873804	0.0704992449556805	0.8151126807169646	1.1956331833622134	2.6979329090701576	1.6633746769489657	0.16133713734079416	0.0	0.5031474998330703	0.0	0.0	0.5516984243737076	0.0	0.0	1.0223708726567022	0.0	0.0	0.0	0.0	1.1956331833622134	4.4828774290933123E-4	0.29505382509709316	0.18192295537818534	0.1976989822927748	0.3253242372319457	0.06405632654744653	0.2319169256580007	0.015815117307010004	0.05750512713814128	0.15923789118420978	0.2472050059912511	-195.1832363494854	5.954654614255138	15.595104487704624	10.512207253285169	8.336528114049612	7.496892577483737	9.492128419592285	2.7602944615073346	4.5702369292741825	4.722716534015061	14.376624779470824	8.787456240443193	5.97640926466899	1.949031343802209	4.053279184370913	3.713960821234961	1.9463826994393378	3.113092704459673	1.4892945654371035	1.2812474011244546	0.9627725260506411	0.829578532893927	0.4079999652486233	0.2768941972235877	0.44653786122129574	0.22391948382618732	0.2888836607530721	0.24780789415685092	0.06419823220519946	0.07154652364981091	0.04811314993733032	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	4.419758203303424	
256500000	-43200.76892231098	-42995.93765510005	-204.8312672109255	-42846.84401082777	0.5594577535376457	1	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1.7437962771592488	0.6037020942798549	0.6596339500817933	0.5158519251831165	0.6314817150450347	0.15395402066391595	0.3247903150747544	0.9690492991911319	0.9036859677412522	1.198640456431773	0.16877990010918098	1.6206230062721425	0.5657703928516745	0.3282927907264046	1.190890819628419	2.3124131657077958	1.7437962771592488	0.0	0.6596339500817933	0.0	0.0	0.0	0.3247903150747544	0.0	0.9036859677412522	1.198640456431773	0.0	0.0	0.0	0.0	1.190890819628419	3.9809303774430304E-4	0.29483946576325004	0.18111468835691183	0.19378434357877686	0.3302615023010602	0.059801102046519	0.2182414625501725	0.017544087528118067	0.03411157037666032	0.14586940041971988	0.061379526526210385	-184.38806725402753	4.01838164093951	9.106093097912401	4.1250330547894904	6.761552641114549	7.585989782073198	11.812051311258031	7.71302939555047	5.156063955783274	11.929630662823762	13.809029315425196	21.026849410319716	9.697696059983949	4.6504890748898005	9.598279017981348	1.708439558155633	1.7337959118104715	1.320442100574311	0.5140456282440843	1.1249631275138112	0.9942180579594615	1.0727948307579467	0.23495061280529547	0.26582265162490526	0.21896323620736188	0.18964456255968976	0.19372244812510975	0.16146166793877134	0.18699516480607872	0.04700888745473698	0.027050102607408	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	1.813511822474297	
257400000	-43162.839684084465	-42975.772404348376	-187.06727973609017	-42844.56041773762	0.5984543568840622	1	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1.7174489997095326	2.5282411326621816	0.4939173737257918	1.3653812779224017	1.4696250489055136	1.5091028218494456	0.9360690271789949	0.4220658173166648	1.3841013036845828	0.4977124378055276	0.9501046695968093	0.7076566974834215	0.3854126086837005	0.6409355300053116	0.5110022110419962	1.654083486708463	1.7174489997095326	0.0	0.0	1.3653812779224017	0.0	1.5091028218494456	0.9360690271789949	0.0	1.3841013036845828	0.0	0.0	0.0	0.0	0.0	0.5110022110419962	4.2813266462070186E-4	0.30229730169466806	0.18075955314418518	0.19820571646099353	0.31873742870015237	0.09090943632511586	0.2532971166851064	0.021454110421584738	0.03784976225676822	0.23710295702920522	0.035283224072547296	-158.74679350028356	10.153246361432947	2.8927076677796077	10.621705173109937	14.709130231520426	16.57506018388844	8.675033325969464	23.567578898935363	9.300747376106933	5.1596250679342095	4.867457473529896	2.698434154927572	10.207883218839346	2.5405406849953884	4.247406817620152	6.475809635107628	2.2682706783183195	1.6084468245375159	0.27926545758188615	0.18934293772037708	0.11059012770304336	0.1580826290383709	0.44606986394283676	0.31322290958246984	0.4005880118321671	0.4282099948929593	0.196459148852163	0.0828752294949898	0.07726850686637117	0.07555801635259267	0.040189971319985175	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	5.591816588241226	
258300000	-43170.51816013646	-42970.23798123728	-200.2801788991794	-42840.29497643284	0.5788908627712344	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	4.546474478133249	1.177310349314287	4.2003291953210224	0.2171349935779545	1.4508888851976907	0.009929995120191614	0.5942894080336559	0.05530850081559262	3.9701965775580415	0.9253142345740021	0.8330090632828809	0.872206462116432	0.32230488730129764	0.5784568801045816	1.4509646750760046	3.478219596961232	4.546474478133249	1.177310349314287	0.0	0.2171349935779545	1.4508888851976907	0.0	0.5942894080336559	0.0	0.0	0.9253142345740021	0.0	0.0	0.0	0.0	1.4509646750760046	5.172429342569969E-4	0.3022497761697462	0.178151201168286	0.19586637629447662	0.3237326463674905	0.04756015730701562	0.19152324807968396	0.021601949554002006	0.03755006468584316	0.23008751889025475	0.20981511640946562	-169.08134703129258	2.118315440860962	2.900966250245677	6.321819003583242	5.42030600027437	9.318389950825233	22.15463413680602	7.222579740778656	6.62703283278367	7.281388403063046	6.4382663756043454	1.7592709600586505	4.27321477547703	4.4690831265212205	3.650835653725995	2.2397983885499357	1.2603316604333898	0.6097498318163794	1.4518699004820261	0.5396931444410061	0.28127642330087194	0.7923123928930452	0.6073331294895952	0.2982764332564382	0.49341105089783166	0.20146376156166984	0.42922731133238373	0.1492024825802895	0.18892004383399819	0.1293625394510174	0.07553554039397878	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	1.1339058252622098	
259200000	-43193.70988807775	-42980.34232241237	-213.36756566537952	-42837.2750216521	0.5602019421294382	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1.8334228611648271	0.5371640644195311	1.3734366506603979	0.28472336945710375	1.0292064959209	0.47230421849663307	1.0418049479285838	1.8031622666602998	0.8462910658617298	0.4336197264760056	0.6908622088147152	0.8451547738776187	0.7676316109336406	1.044644489808028	1.15019499970818	3.348700262968939	1.8334228611648271	0.0	0.0	0.0	1.0292064959209	0.47230421849663307	1.0418049479285838	0.0	0.0	0.4336197264760056	0.0	0.0	0.0	0.0	1.15019499970818	4.373949594585678E-4	0.2970136236288375	0.18138351941990283	0.19411064808597198	0.32749220886528674	0.06883282475038308	0.2831579156456175	0.033271350189082234	0.030216368599010463	0.2135999392212384	0.022611987171876204	-188.9358585705749	2.624648294307483	4.633511679951171	9.960062719421334	44.13967435529031	8.702563678637729	5.774190341700057	8.526031494988528	26.967390458165656	8.437114279313892	6.526040590859397	3.836092340132167	2.1921354330045775	2.6090593997204	2.9479121863431	1.6914130029795889	1.817004260136092	2.5063658521326513	3.629423929715548	2.714821264343978	0.7031763092902186	1.2789721721690153	1.415936031150283	0.1671691903199194	0.2133863757130765	0.16268546684033028	0.2609425596917638	0.09274002607471446	0.05877393802355029	0.023423000195933175	0.035544728256692845	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	1.6722909590559354	
260100000	-43179.95143449798	-42984.46210981301	-195.48932468497836	-42833.08288747634	0.5918722922215233	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0.29868503275174485	0.08963713316456526	0.8829837197306993	0.31946606974647196	0.40176660269898007	2.601700846360082	0.6874184503796448	0.028877707434172596	0.008720374219390654	0.38734149935663215	0.44747667743138386	1.0705330826529078	1.720673079025564	0.5540315542276748	1.4173049252090557	2.4211255499787803	0.29868503275174485	0.0	0.0	0.31946606974647196	0.40176660269898007	0.0	0.6874184503796448	0.0	0.0	0.38734149935663215	0.0	0.0	0.0	0.0	0.0	4.2128728914515113E-4	0.2993586188101102	0.18229086615402917	0.19443680214253617	0.32391371289332344	0.08105873553567196	0.2870377572082932	0.0215306441561222	0.022174288750882586	0.25790538410853936	0.23416956246576087	-175.66578432043212	2.845197538275371	8.580121728721908	12.458213555845358	14.67877238550292	11.155774383679157	8.886948048601333	5.7061652248720485	9.407182058477407	7.552498580206209	10.368135659684267	9.931473522264	4.438313146470329	2.9299798187624533	2.61923442418802	2.7684019910173676	0.7516111917090837	0.541679091454435	1.3147684535769137	0.4709462753510305	0.27775946025937964	0.3963716323802074	0.4520071786673523	0.23348112346741728	0.16053569060060913	0.12212960107527127	0.2624250798175566	0.28581643866862166	0.14652779136888813	0.10045887456561013	0.04439032475224377	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	1.2565981364841954	
261000000	-43211.06242530582	-42984.37447867939	-226.68794662642674	-42837.2352983343	0.6020655466408162	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	2.501094146008551	0.6435333469525213	1.3553475360661913	0.6197997031449517	0.5765428594817725	5.098590671513375	1.300143098291974	0.34004793370850517	0.42720477152579994	0.5865269659125185	1.526785081004344	0.03594886644957663	0.2185806928360489	0.8551011408903569	0.9213019553882845	3.597272333810299	2.501094146008551	0.6435333469525213	0.0	0.0	0.5765428594817725	0.0	1.300143098291974	0.34004793370850517	0.0	0.5865269659125185	0.0	0.0	0.0	0.0	0.9213019553882845	4.213790155378429E-4	0.29938429567937425	0.18321655680877122	0.1958580839240813	0.32154106358777185	0.08414982661103843	0.2372945001776892	0.020016614351802416	0.05427529941429016	0.2717644299467441	0.10100522728395138	-198.08391247029795	2.8654452700957673	2.783373595214842	5.843008524816988	7.644259250250403	20.010535779530645	24.927956348541713	11.809079905097956	17.557672763502485	14.63405151028409	10.512885237838928	5.453552665360639	5.011069660418501	7.891752721598918	2.379734703496299	2.0048299567459056	1.302705568403125	2.212836777673753	0.9891038850392715	0.9011303744510909	1.9107073786787008	1.0726234206312975	0.5466632805255174	0.35919357973348276	0.6375886165192615	0.16479382939958592	0.11497207519000742	0.06520641007135715	0.10912412693611889	0.06491561048797737	0.04219685117565732	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	1.4928003928931854	
261900000	-43180.38085478657	-42981.10981062965	-199.27104415692446	-42836.5652525928	0.5760435970582448	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	2.223014860916093	0.7221642153035911	2.897962236895188	0.0975601675250618	0.5251094329934329	2.6003294989469987	1.246688671151899	0.34079947385879866	1.0568881558365575	1.1279738109230173	0.3740376429469495	0.7075447517098642	0.6377736989866127	2.6934835373859203	1.8158003877082578	4.088739093837606	2.223014860916093	0.7221642153035911	0.0	0.0	0.0	0.0	1.246688671151899	0.0	1.0568881558365575	1.1279738109230173	0.0	0.0	0.0	0.0	1.8158003877082578	4.7761604741877923E-4	0.2986176957244221	0.18499429694736436	0.18985995660654295	0.32652805072166935	0.06475737673670764	0.2575854140096385	0.028017420195276137	0.021425202865646337	0.1958251977631459	0.16860060725794498	-168.5884484661728	2.5855310547947945	7.178560327416998	2.0237101424555313	10.43414175396019	2.335489171622732	5.016786413271787	11.440161987057893	7.1061933000836435	13.6189235965049	5.986794695285251	6.972861106869383	7.688909511048945	3.0479408601437146	4.9404941084951215	4.7836862124560176	3.856095361166308	2.622699317766693	1.5224985770132151	1.256622477169115	0.33969531991229795	0.31254860564546627	0.3257243172566429	0.18682443895640463	0.10910007001209891	0.16324010320442892	0.08632640969127604	0.182921016983696	0.08222691461348512	0.07100437110333274	0.025136025240617813	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3.444386259147779	
262800000	-43192.633276567285	-42988.45209394649	-204.18118262079017	-42849.447854794416	0.5975055950199695	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	3.692184867969549	0.381598148421323	2.1839609845151955	0.16036141669653112	0.21273455980063266	0.24516403947550544	0.5818701336018078	0.787266884846093	0.364532542053651	0.7873889163990071	0.05887819239874867	0.7524395079649008	0.3318780777173006	0.6746184349935125	2.3888869518767066	4.540533200007706	3.692184867969549	0.0	0.0	0.16036141669653112	0.0	0.0	0.5818701336018078	0.0	0.364532542053651	0.7873889163990071	0.0	0.0	0.0	0.0	2.3888869518767066	4.1941269205208987E-4	0.299016090273599	0.18333075478544725	0.19947879815587857	0.31817435678507416	0.10727535993550028	0.26766729716120685	0.01153585364972903	0.046639717946919346	0.2415760181487749	1.2268544398085541	-177.57183642157938	4.372352573333779	1.7826123013334432	5.084001744217916	12.574352108667066	16.471637193259262	11.11445986312553	15.19114711371503	13.571711630168554	11.649975788725266	3.421800784439997	4.1677459696276395	3.7411710371773768	3.462570338963549	3.6439099771465213	1.6351532468147434	1.2138310674005781	1.103159193468444	1.797380355456713	1.1403567714972918	0.7445697491968376	0.7799813199010268	1.8468597081240665	0.6632985375282135	0.19450760528001468	0.12657375616706787	0.3630508828516241	0.10171285286881875	0.1358536609864384	0.08106823013445878	0.09490792097292132	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	2.969567787269388	
263700000	-43220.10256912337	-42989.6748410349	-230.4277280884688	-42845.85119826722	0.5705429978092871	1	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1.7346625513317093	4.383805920658561	0.13537838640755376	0.41349537813798387	0.25276941384007046	0.2574454435634701	0.7200284496801341	0.476190212794854	0.30134183344223847	1.8338075455981728	0.2950823742013958	1.6251277643086286	3.3385675027708364	0.4887994678187265	0.522712271603692	3.1315207318424134	1.7346625513317093	0.0	0.13537838640755376	0.0	0.25276941384007046	0.2574454435634701	0.7200284496801341	0.476190212794854	0.0	1.8338075455981728	0.0	0.0	0.0	0.0	0.522712271603692	4.5701303246692974E-4	0.29752489078829875	0.18335816796030266	0.19364422831073305	0.3254727129406643	0.03928050443317866	0.20921240365729282	0.0268719566720919	0.027230447494832766	0.1951136999470486	1.1479435717990092	-200.62592325516655	1.3985337086195524	6.520040346827933	3.3741008019473453	18.660465731253236	11.574934651443936	6.63577674798121	8.86066940451788	4.961640347998439	17.174161700123022	8.36290559597328	9.381580883467079	3.210919261007329	2.246827395447007	1.6074857740461101	3.3537692314979273	3.222640063431925	1.9859321151363034	6.225603896931178	2.4388818530161123	1.7618119102288499	0.7443420484485586	0.3719113063692692	0.650625643396903	0.31089256262631865	0.3727044543475739	0.2808694174722245	0.10045093653463155	0.06929144931531497	0.11222931889031174	0.017499710346997245	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	2.0021460501975383	
264600000	-43208.01092492848	-42979.0772393672	-228.9336855612788	-42835.57371287365	0.6579188715439577	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0.8989815320282646	0.32644767801996416	0.9908131391889338	2.2638690898385168	1.1065773734547395	0.7794923071432529	0.7627187599228181	4.6889925587694465	0.40717455399373753	0.6619708679096152	0.6316872148662589	0.8246055638113378	2.588277199488876	0.1643729657592968	1.8050488721854863	3.1743192288518167	0.8989815320282646	0.32644767801996416	0.0	0.0	0.0	0.0	0.7627187599228181	0.0	0.40717455399373753	0.6619708679096152	0.0	0.0	0.0	0.0	1.8050488721854863	4.49579576986015E-4	0.2958423249607053	0.18362316341174642	0.19763968225677575	0.3228948293707714	0.07215295012959604	0.35031425343538614	0.02439564642991665	0.009991275712870744	0.27208587295467457	0.22937736233268732	-198.6166901995922	3.449990879969433	8.974276444138434	4.446573408922129	9.938814734101253	6.4264184411304415	19.159413387996036	14.16520722887452	9.079752921684195	5.141712282712619	6.235677145700992	4.644642103792955	10.961639770586784	8.06220800535152	8.293024610763833	6.586429000544869	2.0774085373382194	6.83618233753694	3.2752332661616927	1.363047361319747	0.36362681608198855	0.5094873256224475	0.3235254375316124	0.11999502747440444	0.08409635427632228	0.16001587696937955	0.2563852557260636	0.12731942262969137	0.15896121774638056	0.17682213759249615	0.08976603929859307	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3.6117254695937615	
