#                <userDataType codeMap="center=0,north=1,north-east=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG1_BI_fin_v22_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG1_BI_fin_v22_seqs	gammaShape.SubG1_BI_fin_v22_seqs	freqParameter.SubG1_BI_fin_v22_seqs.1	freqParameter.SubG1_BI_fin_v22_seqs.2	freqParameter.SubG1_BI_fin_v22_seqs.3	freqParameter.SubG1_BI_fin_v22_seqs.4	rateAC.SubG1_BI_fin_v22_seqs	rateAG.SubG1_BI_fin_v22_seqs	rateAT.SubG1_BI_fin_v22_seqs	rateCG.SubG1_BI_fin_v22_seqs	rateGT.SubG1_BI_fin_v22_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	BICEPSPopSize	
198900000	-42745.53137526668	-42602.51318088262	-143.01819438405565	-42489.92030087612	0.5993296337600924	1	1	1	0	0	1	1	0	0	0	0.7202599734440118	1.2079345914179374	0.33635282072074996	0.6661890826692106	1.6412361016951174	0.27505783036127834	0.8212095510536551	0.0657333548218099	2.213722085052094	1.654638992930873	2.440746291477615	0.7202599734440118	1.2079345914179374	0.33635282072074996	0.0	0.0	0.27505783036127834	0.8212095510536551	0.0	0.0	0.0	5.806553350804748E-4	0.09375836827223959	0.3020254657126238	0.17998050709763164	0.1976033634127451	0.3203906637769995	0.07748923196259519	0.25539791486271746	0.05624674506408692	0.004531209956206945	0.16009028472505224	-122.77184648601761	3.4680380419028998	2.225269772438401	3.798372748425754	5.891706922500665	2.4576959000973697	0.6831692817418705	0.36522990555848067	0.33895698343499964	0.30108606138395566	0.11958080767287016	13	13	13	13	13	13	12	12	12	12	4.06141199098534	
199350000	-42734.54780326839	-42587.55072311545	-146.99708015294013	-42485.873400208045	0.5858064797710092	1	1	1	0	1	0	0	0	1	0	0.20138672797573212	1.1107560938471606	0.342888371279401	1.0163143543933515	0.6191946250848033	1.6981231305506248	1.9864625291212776	0.2607877582070464	0.44420984883962183	0.07411643859373017	1.3986201002119778	0.20138672797573212	1.1107560938471606	0.342888371279401	0.0	0.6191946250848033	0.0	0.0	0.0	0.44420984883962183	0.0	5.127601335488027E-4	0.1679133489045272	0.2961392388507477	0.18149386055170152	0.19645764279066275	0.32590925780688773	0.03861534419693621	0.28801645205938403	0.0284981258726062	0.016965890495935988	0.12066206658938285	-132.72724455718702	1.8958654600584526	3.673868221571542	4.863817275092581	5.422242059966193	2.0816704389744283	0.6294940427121666	0.8416771811764433	0.24393548226841918	0.31523866425146735	0.08172531439839877	13	13	13	13	13	13	12	12	12	12	0.7778333531138332	
199800000	-42712.33591285156	-42586.282803326045	-126.0531095255115	-42494.80243969074	0.6298585690826806	1	1	1	0	0	0	1	0	1	1	2.8971325028860893	0.8765476313630446	0.7989986075435823	0.14089895225867213	0.6926956734153563	0.13792626137101813	0.7699717442275263	1.4336995443555953	0.7454559030203399	0.6087786231107478	1.6146531260065922	2.8971325028860893	0.8765476313630446	0.7989986075435823	0.0	0.0	0.0	0.7699717442275263	0.0	0.7454559030203399	0.6087786231107478	5.342199269351972E-4	0.10643825403021417	0.3006757090863832	0.18209648996837974	0.19787121207925878	0.319356588865978	0.03607745811331263	0.24783449393206367	0.037927192786832174	0.00219078578451458	0.2762348236937305	-109.14525875273372	2.4951833298600796	3.6800253175347026	4.037967483784449	3.54056985606009	0.601507220203599	0.6540149803266934	0.21366115049184015	0.3908818503716254	0.23316925339912972	0.08544425361939788	13	13	13	13	13	13	12	12	12	12	1.6557550426835146	
200250000	-42738.53714279198	-42583.59413756454	-154.9430052274399	-42484.42042695342	0.5975315844891166	1	1	1	0	1	0	0	0	1	1	0.7451403763350578	1.967009955814514	0.5978790790606373	0.7880401634873185	1.6525546102405486	0.9896978609014213	0.34518483529524235	0.14240775006755985	0.9817562157186391	0.8611338845339023	2.1341059514683423	0.7451403763350578	1.967009955814514	0.5978790790606373	0.0	1.6525546102405486	0.0	0.0	0.0	0.9817562157186391	0.8611338845339023	4.907332413350233E-4	0.08762645722275005	0.2953447480839613	0.1820222949040937	0.1980935807996109	0.324539376212334	0.04018844080351024	0.26804275862018007	0.031540581981313674	0.008932775551848104	0.1638536581640456	-137.0176401848761	7.499217301375295	5.473981424331329	7.171420798138945	2.1318283062949015	0.790186267059523	0.7040921138149616	0.6681382476822202	0.49034704567137183	0.18265763349303954	0.12866023403445348	13	13	13	13	13	13	12	12	12	12	1.6207505919223184	
200700000	-42739.40569216221	-42588.006942895234	-151.39874926697394	-42480.219621610144	0.5844376063374146	0	1	1	1	1	1	1	0	1	0	1.5383016328622672	2.9071642973302345	0.8475767614114618	0.067115371249409	3.249794891653398	0.8840445988073368	0.5538320905961851	0.39021101428327143	0.6072889634570204	2.3831859145714716	3.103135126080191	0.0	2.9071642973302345	0.8475767614114618	0.067115371249409	3.249794891653398	0.8840445988073368	0.5538320905961851	0.0	0.6072889634570204	0.0	6.133611837802391E-4	0.07595484635918938	0.29878429529255895	0.1784897618662524	0.19332961222054607	0.32939633062064233	0.055426217627753176	0.21963107578544502	0.026443095332620403	0.012806970555579307	0.124009240890977	-126.23675871055724	3.272870845891023	2.407568435733416	7.0905309326003545	3.218486655949844	1.936828196105667	0.791218397396114	0.45388163067815235	0.37324739708565857	0.1135515362253562	0.07251120626491066	13	13	13	13	13	13	12	12	12	12	2.5790750533601843	
201150000	-42734.847066821254	-42597.07539864207	-137.77166817918825	-42482.93868807275	0.665257026191733	1	1	1	0	1	0	1	0	1	0	1.629882222147062	0.7452087400929436	0.45691895958028367	0.5178241887061329	0.9002324423186071	0.4490884042461471	2.0881287061378906	0.970339255336549	0.3075769489660694	1.0058829122837336	3.653025259773405	1.629882222147062	0.7452087400929436	0.45691895958028367	0.0	0.9002324423186071	0.0	2.0881287061378906	0.0	0.3075769489660694	0.0	6.72792336503355E-4	0.21487555997153032	0.30326740450806144	0.18229339544261197	0.19421322315547374	0.3202259768938527	0.07830539704005932	0.26689231070976155	0.030005620008771022	0.030628001698224206	0.11350946772230083	-117.33725506403076	1.1582061393200191	3.0529340340528495	5.864630995067488	1.83997421710351	1.121647245120566	0.3180462650850674	0.4636369480135979	0.37603197586416803	0.3905317743976822	0.1278655194621299	13	13	13	13	13	13	12	12	12	12	1.9992937003557483	
201600000	-42761.20918413793	-42610.532449849714	-150.6767342882177	-42498.99005817494	0.6359267630639787	1	1	1	1	0	0	1	0	0	0	0.81973937906461	0.7437192508453545	0.35952763552120265	0.7775754673402692	0.9560034744148584	0.5368594955892307	0.5098880819215236	1.530839735518113	1.380501802053134	1.178555279461051	2.118771678297996	0.81973937906461	0.7437192508453545	0.35952763552120265	0.7775754673402692	0.0	0.0	0.5098880819215236	0.0	0.0	0.0	5.288129192415307E-4	0.09675834400896678	0.2987796203631955	0.18022917896371718	0.19302935706258162	0.3279618436105056	0.041574544294831914	0.34496975748515935	0.025756952816698642	0.005631998187365826	0.19477848737849265	-135.14857757189202	2.000585195181157	6.9551955831057235	5.386785375309302	2.0507228356087674	1.0062689284337025	1.2744516329442053	0.46532356073090453	0.5691074006535587	0.2577389299506116	0.08222613332901495	13	13	13	13	13	13	12	12	12	12	0.9784717627950213	
202050000	-42740.00068185211	-42599.27398235904	-140.7266994930693	-42490.34872916965	0.6196710655832139	1	1	1	0	1	0	0	0	1	0	0.3279911768732088	0.6472971674685012	0.5294622078480417	1.6558684415610987	0.9587023493810625	3.2902756605613708	0.4886731453692265	4.446779505630366	0.5768184480394144	0.5283993833522721	2.0188301789086696	0.3279911768732088	0.6472971674685012	0.5294622078480417	0.0	0.9587023493810625	0.0	0.0	0.0	0.5768184480394144	0.0	5.372190991869689E-4	0.17646441653832728	0.29570514018057875	0.18284545093232993	0.19484616487505915	0.32660324401203206	0.05291224133266465	0.29981111180891556	0.03195674924176719	0.040285295420248	0.1589184746536772	-117.57873924571749	1.6790441265686318	5.318693636370076	5.4666601819739915	3.290932495696251	1.5088766012116044	0.7439578463061023	0.35151706645992464	0.19263271217846423	0.12797710272786658	0.08481064470935937	13	13	13	13	13	13	12	12	12	12	1.6885980157492206	
202500000	-42772.04180274989	-42603.22641258969	-168.8153901601979	-42498.511257652375	0.7135334127081713	1	1	1	0	1	1	1	0	1	0	1.2439144611442798	1.2461646155967585	0.46639305608028114	1.90089323540524	0.3394308022944495	1.7884548778060574	3.3050000661736267	1.0515779359471562	0.826954419586436	0.2426125189480218	2.15708472097985	1.2439144611442798	1.2461646155967585	0.46639305608028114	0.0	0.3394308022944495	1.7884548778060574	3.3050000661736267	0.0	0.826954419586436	0.0	5.317044470180589E-4	0.08151012985999555	0.30195921319478136	0.18130368544026151	0.19529159472981403	0.321445506635143	0.03800037369261492	0.2843282096052691	0.04219606095469968	0.04795458719369856	0.19885819940695953	-143.407317071963	1.5055786297446776	7.72224342955975	4.024995080610685	4.71001062583613	1.0537166129241367	0.9037945597025673	0.6402163105134973	0.256932783219702	0.32151405595920574	0.2017086540895317	13	13	13	13	13	13	12	12	12	12	2.1529200667150086	
202950000	-42724.34904603188	-42577.96965051403	-146.37939551784552	-42481.97473441651	0.6175730163633699	1	1	1	0	1	1	0	0	1	0	0.5287469413774536	0.8515830217401921	0.37674670865001	0.015340148164079697	1.0102078059399613	0.02604805383563208	0.8124047436993049	0.0889026101851468	0.6408086768644383	0.13711518567998926	1.4876850396826466	0.5287469413774536	0.8515830217401921	0.37674670865001	0.0	1.0102078059399613	0.02604805383563208	0.0	0.0	0.6408086768644383	0.0	5.102756613793898E-4	0.0995485160278241	0.3041661390441682	0.18020797989368906	0.19784852507270032	0.31777735598944246	0.04501916789886497	0.2294893750515868	0.022350365484224116	0.021184426247390198	0.1886557068503217	-130.64309718780626	3.041042962696104	4.3654068619407385	5.408008510177137	3.0816160402107236	0.9355731521654831	0.4793421669809399	1.2605157450387394	0.3419163110536925	0.1498437458732981	0.07340396068255454	13	13	13	13	13	13	12	12	12	12	3.9378131207204983	
203400000	-42777.30454672138	-42609.53188607017	-167.77266065121592	-42495.68436150749	0.6581297389575498	1	1	1	0	0	0	0	0	1	0	0.9451046778643454	0.910338377676196	0.26840372435931614	0.34777987008166505	2.300776457285711	1.2358928489205958	1.8066141836686953	0.022856399707999908	0.3146466255591658	0.6182639528192068	1.0699644663804415	0.9451046778643454	0.910338377676196	0.26840372435931614	0.0	0.0	0.0	0.0	0.0	0.3146466255591658	0.0	6.179862990453749E-4	0.04060996754198493	0.3049465304805326	0.17932009071923125	0.1955078354671091	0.3202255433331269	0.06136122399330258	0.19447076408388103	0.027997289490364508	0.0033376446686336466	0.10008913622009266	-154.681312896383	2.0087463739216824	4.896244083183274	3.111626731372943	5.712358952038848	1.0665229228163673	0.7470747425776849	0.6536813808291182	0.7236258377008642	0.24556308975670926	0.16928395266299423	13	13	13	13	13	13	12	12	12	12	0.9339229659124132	
203850000	-42739.56171205276	-42590.94431077809	-148.6174012746672	-42492.013599896454	0.6425857842094704	1	1	1	0	0	0	1	0	1	1	0.7648139665447811	0.3964479764399862	0.16381997636262544	1.1285738183877168	0.5804037646346859	0.7378348652676313	1.2350980355119543	0.3969257504237126	0.10226668592967125	0.14520394252526464	2.359742966483259	0.7648139665447811	0.3964479764399862	0.16381997636262544	0.0	0.0	0.0	1.2350980355119543	0.0	0.10226668592967125	0.14520394252526464	5.702528983130117E-4	0.07183894041723424	0.2940517123967093	0.18577329875405854	0.19344367372467527	0.3267313151245568	0.04695636812076882	0.22587053417817898	0.037423688142637294	0.025785111836138085	0.18262803612374576	-133.69368375482296	1.5580609775849252	2.5893322753521293	3.033130328627856	1.1338166580788915	2.1670482964165467	0.6692124812920299	0.750139824223099	0.2692480866360996	0.1452766739121505	0.13513088540125248	13	13	13	13	13	13	12	12	12	12	0.9427468921477642	
204300000	-42772.42582897008	-42604.01800833914	-168.40782063094076	-42495.29127097753	0.6437831256602775	1	1	1	0	1	1	0	0	1	1	1.4499187510375637	2.4145609535302404	0.11342261215837464	0.3056498097168335	0.6787905823620684	4.671882149259828	2.0191489368995708	0.6471488350683381	0.7479402751297234	2.4080364943714527	2.919888120087213	1.4499187510375637	2.4145609535302404	0.11342261215837464	0.0	0.6787905823620684	4.671882149259828	0.0	0.0	0.7479402751297234	2.4080364943714527	4.8819366944228215E-4	0.13921265041683673	0.30099694066531596	0.18312487625131385	0.19532804069513543	0.32055014238823465	0.040823091947517924	0.30290709958156165	0.04671024108066757	0.00648677384612405	0.13424362510854748	-142.03480089148633	2.774701493802925	2.962127695231438	2.5200529155333418	8.996894399561253	1.8408188188742538	1.0558327343360538	0.2940537012297277	0.4534249725781956	0.16936128957712135	0.11163936508294921	13	13	13	13	13	13	12	12	12	12	1.805744682947588	
204750000	-42740.78806744723	-42582.52680895072	-158.26125849650907	-42479.623881434956	0.636928517737738	1	1	1	1	0	0	0	1	0	0	1.5938964862014355	1.1870013370752046	0.1588228496791427	0.4211387102302041	0.9861861524285112	1.6739774984966895	3.8923201737627906	0.11498324514743581	2.222828579480925	1.5001702104992158	1.2943163789422947	1.5938964862014355	1.1870013370752046	0.1588228496791427	0.4211387102302041	0.0	0.0	0.0	0.11498324514743581	0.0	0.0	5.677671067888728E-4	0.12310055195703502	0.29810896611172855	0.18301092715772316	0.19332229070514992	0.3255578160253984	0.08426642633721491	0.24671502803847747	0.017096270096339263	0.0017387492906219357	0.16893229724951495	-137.39807290215634	4.812080539405716	2.3838099302559965	5.652419631236681	5.441943600081229	1.837249687622118	0.6904083950056288	0.5730795271356568	0.17677550371339382	0.17298417280903003	0.05756978895182381	13	13	13	13	13	13	12	12	12	12	2.833066912011126	
205200000	-42766.98235323404	-42600.0657437544	-166.91660947963842	-42486.80175689818	0.58970158818326	1	1	1	1	1	0	0	0	1	0	3.136312861788997	3.2153210207886467	1.2468984856541943	0.35347388931641954	1.725923389598062	1.3282058893202005	1.781535089438343	0.7864104362385786	1.2466035864039693	1.145437289411551	2.18517830341976	3.136312861788997	3.2153210207886467	1.2468984856541943	0.35347388931641954	1.725923389598062	0.0	0.0	0.0	1.2466035864039693	0.0	5.497704929856464E-4	0.11604363393877937	0.2960654827855434	0.18224629794765954	0.19410798906273774	0.3275802302040596	0.061359163595297556	0.21459530785986217	0.01867634550916914	0.0039719820940773	0.1587839253569116	-141.36559388592937	2.722429093198326	5.1587636318690135	3.615447055096821	3.442261551071388	2.5926400150161326	1.3129098648035438	0.5404329731302406	0.28587864750472125	0.29030444357568674	0.08733353915193787	13	13	13	13	13	13	12	12	12	12	3.455724723417402	
205650000	-42778.70985744536	-42602.141638035566	-176.56821940979916	-42496.08038991447	0.6128775809436401	1	1	1	0	1	0	1	0	1	0	0.804762645694256	1.238024948521448	0.4903308445620667	0.25023156923156104	0.9520250135361772	0.17725889007108103	0.3445401479632202	0.8035376890562976	0.8836561251749644	0.9586136755411901	2.1313053759059395	0.804762645694256	1.238024948521448	0.4903308445620667	0.0	0.9520250135361772	0.0	0.3445401479632202	0.0	0.8836561251749644	0.0	5.38536759928702E-4	0.15617461987640482	0.29791311064406284	0.18000106548594982	0.19958222022146935	0.32250360364851843	0.06227480852414648	0.3236612049115591	0.042262027718182625	0.014493919253636729	0.243651409640335	-157.60700613255162	3.6422777699866518	3.6153707474132584	8.672167264191648	3.1065619371613344	1.757840262197623	1.7377567887754932	0.7982462529033331	0.7834761366246419	0.3306812074504459	0.09078012756749904	13	13	13	13	13	13	12	12	12	12	3.0016843756882565	
206100000	-42764.58177319865	-42614.03227690309	-150.54949629556242	-42501.93414112548	0.67347534879783	1	1	1	0	1	0	1	0	1	0	0.7090526568931137	2.009573931475943	0.38625840209232254	3.419028749375498	0.8880384049679004	4.642342659196904	0.5546911582362148	0.7127914046421987	0.7216551493185915	4.089833023546688	2.4500571445969017	0.7090526568931137	2.009573931475943	0.38625840209232254	0.0	0.8880384049679004	0.0	0.5546911582362148	0.0	0.7216551493185915	0.0	5.620787213366693E-4	0.14220197044193048	0.2987342800183053	0.1814395241099336	0.19714428004730147	0.3226819158244598	0.04958882284324017	0.2459948791890862	0.02814249876796306	0.03815594975511069	0.11889836923740357	-122.83667016470855	2.816824278259866	1.7141837800952742	2.856052503233838	5.050306648371326	1.2827958396387662	0.6807863556381183	0.3897361396268317	1.6654073998899386	0.31028318292151275	0.11164358114516709	13	13	13	13	13	13	12	12	12	12	1.200396069520727	
206550000	-42749.5482937857	-42599.7309019551	-149.81739183060185	-42501.53832577518	0.6133589807799897	1	1	1	0	1	1	0	1	1	0	2.1496265592435138	1.6503334720818208	0.4321480465544726	3.9741116986687275	1.552651227754772	0.04145887048456049	2.1528152186719822	0.4113879808132732	0.6120748849298855	1.78042633573813	1.4597064597978389	2.1496265592435138	1.6503334720818208	0.4321480465544726	0.0	1.552651227754772	0.04145887048456049	0.0	0.4113879808132732	0.6120748849298855	0.0	6.139833306727521E-4	0.17055217753394167	0.2999622873341908	0.18033656479081944	0.1966574256946286	0.3230437221803615	0.08416196257412774	0.2871468674550585	0.032269812174589546	7.829071533462994E-4	0.20577551882913436	-123.65277419713405	2.690698774869173	1.4106607442757535	3.9800380484207953	2.4058087324230146	0.5961818928979595	0.6399021111693092	0.2933014309959825	1.2234654855287284	0.4462903075842766	0.09489476891341415	13	13	13	13	13	13	12	12	12	12	4.707976636303306	
207000000	-42737.296642151196	-42579.65796870063	-157.63867345056187	-42485.43537405092	0.5925104112557629	1	1	1	0	1	0	1	0	1	0	0.7447687083853265	0.457375955568902	0.4597895100032486	0.08839136508916784	0.1945724617550528	0.2532256425960533	1.2666916123836196	2.9032703484598836	0.9879438244126701	0.9336896293759821	1.742331402832186	0.7447687083853265	0.457375955568902	0.4597895100032486	0.0	0.1945724617550528	0.0	1.2666916123836196	0.0	0.9879438244126701	0.0	5.837194722855176E-4	0.07957583921714813	0.2952450618003314	0.184817333314577	0.1974756170676979	0.32246198781739394	0.06797466469982319	0.19458151509598043	0.019449664322131705	0.0019822121358624048	0.17612653877395307	-138.35028933804014	3.483756356203068	2.145103433197549	6.058979762077056	3.0627002481145724	2.2799596383764458	0.7789102133469037	0.5770906576973688	0.3966244126400801	0.36396999858534673	0.0667754014627119	13	13	13	13	13	13	12	12	12	12	7.0232099063458815	
207450000	-42772.89040209994	-42599.009728456964	-173.88067364297603	-42495.86333705571	0.6469623715504993	1	1	1	0	1	1	0	0	1	0	0.516625840844965	0.8910535211014464	0.9840396212201561	0.9584105223867794	0.6489705001438346	0.29184718879143695	0.6239670512204577	0.6259046207942462	1.1172191919085948	0.0851106722189887	1.7148883864505176	0.516625840844965	0.8910535211014464	0.9840396212201561	0.0	0.6489705001438346	0.29184718879143695	0.0	0.0	1.1172191919085948	0.0	4.8017470468642926E-4	0.02950879446157526	0.30244725640132747	0.18277129740916956	0.19024507274550234	0.3245363734440009	0.12344535180545375	0.3683629377695763	0.03904760313245673	0.010121748042939034	0.18295350771593444	-157.14621347209993	1.5663109068222212	5.193171053652498	6.731113061887994	2.17215230397259	1.5482531690414456	0.8228475830292088	0.40163703412424523	0.630355846415889	0.20452810471518112	0.1480648535486226	13	13	13	13	13	13	12	12	12	12	1.311963991799737	
207900000	-42745.308885024955	-42597.05796857845	-148.25091644650684	-42489.40413812524	0.5998534121067449	1	1	1	0	0	1	0	1	0	1	0.7441191249121751	0.7294754018582073	0.13319881257997987	0.7139587207914542	0.7594743692565439	0.19896798551179143	0.5290607751107536	0.45106613586133854	0.22705852809499869	2.2827558109075565	3.8373477199960666	0.7441191249121751	0.7294754018582073	0.13319881257997987	0.0	0.0	0.19896798551179143	0.0	0.45106613586133854	0.0	2.2827558109075565	5.680298075478828E-4	0.14865543772796797	0.3025742534644564	0.18060774259270646	0.1949930906014879	0.32182491334134955	0.10118259823711713	0.23504507325680893	0.02879870072934803	0.019728403842239808	0.13823025006701445	-128.51985337297563	4.727755881046713	7.925938936394688	10.267932582594895	1.8272378269419884	0.9991261497802707	0.7848019817601551	0.7528652430342165	0.36714587705080803	0.2510315816917712	0.07493545198880885	13	13	13	13	13	13	12	12	12	12	3.9989272739924577	
208350000	-42741.75324783026	-42590.20963633611	-151.54361149414746	-42480.736599624084	0.6775886877581409	1	1	1	0	0	0	1	0	1	1	2.589210757584544	1.3047420807197454	0.6573944401063758	1.261343929551606	1.9494860341753242	0.30461545642061255	1.893042351245453	0.7626230183467644	0.3852249050818218	0.24791322405061894	2.240082263500686	2.589210757584544	1.3047420807197454	0.6573944401063758	0.0	0.0	0.0	1.893042351245453	0.0	0.3852249050818218	0.24791322405061894	5.177412820877918E-4	0.070913192149907	0.3025034442833359	0.18093790541334462	0.19481093508848124	0.32174771521483864	0.04564421827888678	0.22767140928468702	0.051240924835787446	7.337853949969447E-4	0.13857656293314113	-133.0559172483367	2.665041014146484	4.719877882761575	7.168273899119048	1.7293693192184507	0.9612315500918297	1.1281382313926813	1.193003449868264	0.41590129340396503	0.3085610456751699	0.1028071960775353	13	13	13	13	13	13	12	12	12	12	1.9243525403101025	
208800000	-42709.028082254226	-42596.10248276142	-112.92559949280755	-42500.05506126111	0.6408463060015994	1	1	1	1	1	0	1	0	0	0	0.9714970542114991	0.9784016186927236	0.27925397074619124	0.27960114973828193	0.07746568647489173	0.949851115073494	0.15845753952824695	0.22739310514451588	0.4239373688952178	0.039704581103856516	1.6322577522131287	0.9714970542114991	0.9784016186927236	0.27925397074619124	0.27960114973828193	0.07746568647489173	0.0	0.15845753952824695	0.0	0.0	0.0	6.536071882126818E-4	0.1278930803728348	0.29713238991282365	0.18028174801037375	0.19804712850620695	0.324538733570596	0.07425218550113168	0.23710830198553462	0.039676736516707244	0.024799117096243932	0.1724917516623183	-99.04738021054078	0.769983472331973	1.5986493513044948	2.2761209073761797	2.939291920334806	1.169504448388109	1.080347684114475	0.3073719429509928	0.4268141716259076	0.21850713905445243	0.0921664982785838	13	13	13	13	13	13	12	12	12	12	0.998935723756751	
209250000	-42746.54835771533	-42584.375979697965	-162.17237801736653	-42482.79121786718	0.6620627017031336	0	1	1	0	1	0	0	0	1	0	1.3313067097471813	1.465312191115142	0.4082279042477559	0.06597382852752098	1.5194418210522789	0.11513031622621081	0.4441077908004232	0.026712219165326335	0.6648148334182366	3.241054135209252	2.557996449212411	0.0	1.465312191115142	0.4082279042477559	0.0	1.5194418210522789	0.0	0.0	0.0	0.6648148334182366	0.0	5.679601849552722E-4	0.031233166929317182	0.2987201383689279	0.18594746755657426	0.19646491881313458	0.31886747526136344	0.040617253768748536	0.30731309433633347	0.026026350935196094	0.012957288055226635	0.1272617795454174	-145.8968434361492	1.8797690006252508	3.7216383992557804	5.0251171852304575	3.3776178748243613	2.934750009993237	0.8354939985425744	0.9839497093488337	0.4418018587845111	0.1866788067636968	0.10319043210745495	13	13	13	13	13	13	12	12	12	12	1.14518435367389	
209700000	-42736.73919636446	-42608.07212237553	-128.66707398892922	-42509.13575342228	0.598914199241183	1	1	1	0	1	0	0	1	1	0	1.180181537638584	1.396131983718859	0.6950815877150854	0.36883531884999593	1.5142255709214292	2.957028412987488	0.272353887566229	0.039822977610924695	1.1056957249967467	1.1559980834714092	2.0729454009583477	1.180181537638584	1.396131983718859	0.6950815877150854	0.0	1.5142255709214292	0.0	0.0	0.039822977610924695	1.1056957249967467	0.0	5.938399496506024E-4	0.014350621198384856	0.2998553663599926	0.1804104307425957	0.19540839165801652	0.3243258112393953	0.04040484389540927	0.20265146419814872	0.01697581125759217	0.04153521458112485	0.11837122748543534	-108.98839834688388	1.6493376306215912	3.6917582081950884	6.1426754616110735	3.5203424462067145	0.6863993482669537	0.7463699039474923	0.6837523618081837	0.39775598027019254	0.1808408435800841	0.041696993435393834	13	13	13	13	13	13	12	12	12	12	1.5762160465534307	
210150000	-42710.17985739616	-42592.022142569964	-118.15771482619034	-42487.22199276641	0.7137590506926693	1	1	1	0	1	0	1	0	0	0	0.48281820742282455	0.7491205060499738	0.6064309078933161	0.40302034045747404	0.6682604613002638	0.4883986455979184	2.0149810115023525	0.0687581337446971	1.7720125308058055	0.20609986170710637	2.33123583557799	0.48281820742282455	0.7491205060499738	0.6064309078933161	0.0	0.6682604613002638	0.0	2.0149810115023525	0.0	0.0	0.0	5.654059810891017E-4	0.09660687297065178	0.30316419234704145	0.17851706038843132	0.19693673494270367	0.3213820123218236	0.06739494380452399	0.21237888523784348	0.01862923911653399	0.01099023379208646	0.14734987988500844	-103.83017983595127	1.4092867058232161	2.3462123626684495	8.394697256735359	2.5933062219885037	1.3632815217718532	0.658157016747964	0.26916737228716203	0.20363675091538835	0.21031813008599318	0.06889670939706073	13	13	13	13	13	13	12	12	12	12	0.9690794177220375	
